Expense_ID,Invoice_Date,Department,Cost_Category,Vendor_Name,Amount_Actual,Country
EXP-000394,2025-06-14,Marketing,Email Marketing,Klaviyo,707.61,France
EXP-000395,2025-06-18,Marketing,Paid Search,Google,823.28,France
EXP-000396,2025-06-20,Marketing,Paid Search,Google,1003.15,France
EXP-000397,2025-06-29,Marketing,Paid Search,Google,2266.0,France
EXP-000398,2025-06-29,Marketing,Paid Search,Google,1838.93,France
EXP-000399,2025-06-19,Marketing,Paid Social,Meta,613.33,France
EXP-000400,2025-06-01,Marketing,Paid Search,Google,1099.49,France
EXP-000401,2025-06-26,Marketing,Paid Search,Google,1783.73,France
EXP-000402,2025-06-06,Marketing,Paid Social,Meta,1379.74,France
EXP-000403,2025-06-26,Marketing,Paid Social,Meta,113.51,France
EXP-000404,2025-06-02,Marketing,Paid Search,Google,267.97,France
EXP-000405,2025-06-20,Marketing,Paid Social,Meta,1105.55,France
EXP-000406,2025-06-01,Marketing,Paid Search,Google,1159.53,France
EXP-000407,2025-06-16,Marketing,Paid Social,Meta,385.72,France
EXP-000408,2025-06-11,Marketing,Email Marketing,Klaviyo,479.11,France
EXP-000409,2025-06-23,Marketing,Paid Social,Meta,260.74,France
EXP-000410,2025-06-25,Marketing,Paid Search,Google,1026.29,France
EXP-000411,2025-06-18,Marketing,Paid Social,Meta,1161.5,France
EXP-000412,2025-06-02,Marketing,Paid Social,Meta,186.22,France
EXP-000413,2025-06-02,Marketing,Paid Social,Meta,159.22,France
EXP-000414,2025-06-17,Marketing,Paid Social,Meta,445.66,France
EXP-000415,2025-06-11,Marketing,Paid Search,Google,317.71,France
EXP-000416,2025-06-14,Marketing,Paid Search,Google,1372.78,France
EXP-000417,2025-06-13,Marketing,Paid Search,Google,310.89,France
EXP-000418,2025-06-04,Marketing,Paid Search,Google,2071.18,France
EXP-000419,2025-06-07,Marketing,Paid Social,Meta,595.12,France
EXP-000420,2025-06-19,Marketing,Paid Search,Google,1872.55,France
EXP-000421,2025-06-21,Marketing,Paid Search,Google,434.33,France
EXP-000422,2025-06-19,Marketing,Paid Search,Google,1140.9,France
EXP-000423,2025-06-19,Marketing,Paid Search,Google,477.22,France
EXP-000424,2025-06-11,Marketing,Paid Search,Google,472.02,France
EXP-000425,2025-06-11,Marketing,Paid Search,Google,369.52,France
EXP-000426,2025-06-14,Marketing,Paid Social,Meta,777.48,France
EXP-000427,2025-06-27,Marketing,Paid Social,Meta,492.83,France
EXP-000428,2025-06-29,Marketing,Paid Search,Google,471.09,France
EXP-000429,2025-06-27,Marketing,Paid Social,Meta,1190.35,France
EXP-000430,2025-06-16,Marketing,Paid Social,Meta,334.72,France
EXP-000431,2025-06-26,Marketing,Paid Search,Google,1076.28,France
EXP-000432,2025-06-30,Marketing,Paid Social,Meta,438.65,France
EXP-000433,2025-06-29,Marketing,Paid Search,Google,679.19,France
EXP-000434,2025-06-26,Marketing,Paid Social,Meta,117.75,France
EXP-000435,2025-06-14,Marketing,Paid Social,Meta,386.35,France
EXP-000436,2025-06-12,Marketing,Paid Social,Meta,1005.97,France
EXP-000437,2025-06-22,Marketing,Paid Social,Meta,754.78,France
EXP-000438,2025-06-27,Marketing,Paid Social,Meta,748.57,France
EXP-000439,2025-06-22,Marketing,Paid Search,Google,2087.57,France
EXP-000440,2025-06-25,Marketing,Paid Search,Google,1080.78,France
EXP-000441,2025-06-05,Marketing,Paid Social,Meta,1146.58,France
EXP-000442,2025-06-15,Marketing,Paid Social,Meta,315.98,France
EXP-000443,2025-06-01,Marketing,Paid Search,Google,2046.99,France
EXP-000444,2025-07-03,Marketing,Paid Search,Google,429.41,France
EXP-000445,2025-07-23,Marketing,Paid Search,Google,2052.76,France
EXP-000446,2025-07-06,Marketing,Paid Social,Meta,270.24,France
EXP-000447,2025-07-12,Marketing,Paid Search,Google,719.62,France
EXP-000448,2025-07-09,Marketing,Paid Social,Meta,1539.5,France
EXP-000449,2025-07-15,Marketing,Paid Search,Google,308.62,France
EXP-000450,2025-07-08,Marketing,Paid Search,Google,34.05,France
EXP-000451,2025-07-31,Marketing,Paid Search,Google,1789.47,France
EXP-000452,2025-07-23,Marketing,Email Marketing,Klaviyo,459.33,France
EXP-000453,2025-07-22,Marketing,Paid Social,Meta,205.51,France
EXP-000454,2025-07-14,Marketing,Paid Social,Meta,2430.87,France
EXP-000455,2025-07-24,Marketing,Paid Social,Meta,781.95,France
EXP-000456,2025-07-22,Marketing,Paid Social,Meta,876.72,France
EXP-000457,2025-07-29,Marketing,Paid Search,Google,887.59,France
EXP-000458,2025-07-28,Marketing,Paid Search,Google,2030.12,France
EXP-000459,2025-07-03,Marketing,Paid Search,Google,427.48,France
EXP-000460,2025-07-25,Marketing,Paid Search,Google,503.18,France
EXP-000461,2025-07-03,Marketing,Paid Social,Meta,370.09,France
EXP-000462,2025-07-22,Marketing,Email Marketing,Mailchimp,319.48,France
EXP-000463,2025-07-09,Marketing,Paid Search,Google,1689.86,France
EXP-000464,2025-07-31,Marketing,Paid Search,Google,761.39,France
EXP-000465,2025-07-07,Marketing,Paid Social,Meta,1005.03,France
EXP-000466,2025-07-16,Marketing,Paid Social,meta,328.96,France
EXP-000467,2025-07-14,Marketing,Email Marketing,Mailchimp,1515.27,France
EXP-000468,2025-07-20,Marketing,Paid Search,Google,554.1,France
EXP-000469,2025-07-12,Marketing,Paid Search,Google,1734.05,France
EXP-000470,2025-07-23,Marketing,Paid Social,Meta,180.48,France
EXP-000471,2025-07-15,Marketing,Email Marketing,Mailchimp,20.44,France
EXP-000472,2025-07-28,Marketing,Email Marketing,Klaviyo,2282.32,France
EXP-000473,2025-07-12,Marketing,Paid Social,Meta,780.61,France
EXP-000474,2025-07-25,Marketing,Paid Social,Meta,546.8,France
EXP-000475,2025-07-21,Marketing,Paid Search,Google,441.38,France
EXP-000476,2025-07-07,Marketing,Paid Social,Meta,1400.27,France
EXP-000477,2025-07-25,Marketing,Paid Social,Meta,599.15,France
EXP-000478,2025-07-04,Marketing,Paid Social,Meta,161.85,France
EXP-000479,2025-07-20,Marketing,Email Marketing,Klaviyo,1353.04,France
EXP-000480,2025-07-15,Marketing,Paid Search,Google,480.02,France
EXP-000481,2025-07-24,Marketing,Paid Social,Meta,145.55,France
EXP-000482,2025-07-25,Marketing,Paid Search,Google,118.73,France
EXP-000483,2025-07-28,Marketing,Paid Social,Meta,523.31,France
EXP-000484,2025-07-23,Marketing,Paid Search,Google,1280.64,France
EXP-000485,2025-07-26,Marketing,Paid Search,Google,142.86,France
EXP-000486,2025-07-22,Marketing,Paid Social,Meta,2203.02,France
EXP-000487,2025-07-10,Marketing,Paid Social,meta,651.96,France
EXP-000488,2025-07-13,Marketing,Paid Search,Google,969.22,France
EXP-000489,2025-07-02,Marketing,Paid Search,Google,604.64,France
EXP-000490,2025-07-21,Marketing,Paid Social,Meta,699.81,France
EXP-000491,2025-07-13,Marketing,Email Marketing,Mailchimp,324.49,France
EXP-000492,2025-07-01,Marketing,Paid Social,Meta,742.59,France
EXP-000493,2025-07-17,Marketing,Paid Social,Meta,753.79,France
EXP-000494,2025-07-27,Marketing,Paid Social,Meta,580.96,France
EXP-000495,2025-07-01,Marketing,Paid Search,Google,1160.69,France
EXP-000496,2025-07-04,Marketing,Paid Social,Meta,659.37,France
EXP-000497,2025-07-22,Marketing,Paid Search,Google,954.24,France
EXP-000498,2025-07-03,Marketing,Paid Search,Google,593.74,France
EXP-000499,2025-07-26,Marketing,Email Marketing,Klaviyo,125.4,France
EXP-000500,2025-07-17,Marketing,Paid Search,Google,450.4,France
EXP-000501,2025-07-03,Marketing,Paid Search,Google,926.61,France
EXP-000502,2025-07-07,Marketing,Paid Search,Google,1622.42,France
EXP-000503,2025-07-21,Marketing,Paid Social,Meta,1076.91,France
EXP-000504,2025-07-24,Marketing,Email Marketing,Klaviyo,89.43,France
EXP-000505,2025-07-18,Marketing,Paid Social,Meta,1454.62,France
EXP-000506,2025-07-22,Marketing,Email Marketing,Mailchimp,1182.8,France
EXP-000507,2025-07-19,Marketing,Email Marketing,Klaviyo,2043.23,France
EXP-000508,2025-07-30,Marketing,Paid Social,Meta,415.87,France
EXP-000509,2025-07-24,Marketing,Paid Search,Google,1657.85,France
EXP-000510,2025-07-22,Marketing,Paid Search,Google,116.15,France
EXP-000511,2025-07-17,Marketing,Paid Social,Meta,181.66,France
EXP-000512,2025-07-02,Marketing,Email Marketing,Klaviyo,832.61,France
EXP-000513,2025-07-04,Marketing,Email Marketing,Klaviyo,634.99,France
EXP-000514,2025-07-13,Marketing,Paid Search,Google,378.79,France
EXP-000515,2025-07-26,Marketing,Paid Social,Meta,452.91,France
EXP-000516,2025-07-15,Marketing,Paid Social,Meta,714.04,France
EXP-000517,2025-07-01,Marketing,Paid Search,Google,1381.77,France
EXP-000518,2025-07-14,Marketing,Paid Search,Google,1991.92,France
EXP-000519,2025-07-22,Marketing,Paid Social,Meta,1225.37,France
EXP-000520,2025-07-08,Marketing,Paid Search,Google,268.09,France
EXP-000521,2025-07-19,Marketing,Paid Search,Google,969.57,France
EXP-000522,2025-08-25,Marketing,Email Marketing,Mailchimp,825.86,France
EXP-000523,2025-08-29,Marketing,Paid Social,Meta,1218.19,France
EXP-000524,2025-08-13,Marketing,Paid Search,Google,542.83,France
EXP-000525,2025-08-21,Marketing,Paid Search,Google,617.62,France
EXP-000526,2025-08-28,Marketing,Paid Search,Google,510.16,France
EXP-000527,2025-08-25,Marketing,Paid Social,Meta,30.12,France
EXP-000528,2025-08-28,Marketing,Paid Search,Google,1021.39,France
EXP-000529,2025-08-28,Marketing,Paid Search,Google,1191.04,France
EXP-000530,2025-08-15,Marketing,Paid Search,Google,2449.34,France
EXP-000531,2025-08-23,Marketing,Paid Search,Google,262.53,France
EXP-000532,2025-08-25,Marketing,Paid Social,Meta,319.33,France
EXP-000533,2025-08-31,Marketing,Paid Search,Google,1751.73,France
EXP-000534,2025-08-12,Marketing,Paid Search,Google,141.55,France
EXP-000535,2025-08-12,Marketing,Paid Search,Google,716.29,France
EXP-000536,2025-08-02,Marketing,Paid Search,Google,801.51,France
EXP-000537,2025-08-18,Marketing,Paid Social,Meta,843.36,France
EXP-000538,2025-08-15,Marketing,Paid Search,Google,465.52,France
EXP-000539,2025-08-09,Marketing,Paid Search,Google,144.87,France
EXP-000540,2025-08-18,Marketing,Paid Search,Google,966.0,France
EXP-000541,2025-08-02,Marketing,Paid Search,Google,1839.45,France
EXP-000542,2025-08-17,Marketing,Paid Search,Google,513.86,France
EXP-000543,2025-08-16,Marketing,Paid Search,Google,679.97,France
EXP-000544,2025-08-03,Marketing,Paid Social,Meta,282.44,France
EXP-000545,2025-08-25,Marketing,Paid Social,Meta,646.21,France
EXP-000546,2025-08-22,Marketing,Paid Search,Google,421.57,France
EXP-000547,2025-08-30,Marketing,Paid Social,Meta,1308.54,France
EXP-000548,2025-08-24,Marketing,Paid Search,Google,97.1,France
EXP-000549,2025-08-20,Marketing,Paid Social,Meta,449.52,France
EXP-000550,2025-08-01,Marketing,Email Marketing,Klaviyo,931.06,France
EXP-000551,2025-08-30,Marketing,Paid Search,Google,38.79,France
EXP-000552,2025-08-01,Marketing,Email Marketing,Klaviyo,108.09,France
EXP-000553,2025-08-27,Marketing,Paid Search,Google,735.04,France
EXP-000554,2025-08-21,Marketing,Paid Social,Meta,500.96,France
EXP-000555,2025-08-28,Marketing,Paid Search,Google,2393.49,France
EXP-000556,2025-08-02,Marketing,Paid Social,Meta,1581.12,France
EXP-000557,2025-08-19,Marketing,Paid Social,Meta,791.5,France
EXP-000558,2025-08-13,Marketing,Email Marketing,Klaviyo,314.19,France
EXP-000559,2025-08-26,Marketing,Paid Search,Google,1614.3,France
EXP-000560,2025-08-13,Marketing,Paid Social,Meta,1132.75,France
EXP-000561,2025-08-16,Marketing,Paid Search,Google,441.74,France
EXP-000562,2025-08-18,Marketing,Paid Search,Google,302.15,France
EXP-000563,2025-08-30,Marketing,Email Marketing,Klaviyo,351.83,France
EXP-000564,2025-08-12,Marketing,Paid Social,Meta,634.13,France
EXP-000565,2025-08-06,Marketing,Email Marketing,Klaviyo,684.32,France
EXP-000566,2025-08-22,Marketing,Paid Social,Meta,777.04,France
EXP-000567,2025-08-26,Marketing,Email Marketing,Mailchimp,1225.97,France
EXP-000568,2025-08-15,Marketing,Paid Search,Google,783.31,France
EXP-000569,2025-08-14,Marketing,Paid Social,Meta,376.75,France
EXP-000570,2025-08-18,Marketing,Paid Social,Meta,1030.06,France
EXP-000571,2025-08-25,Marketing,Email Marketing,Klaviyo,1154.86,France
EXP-000572,2025-08-30,Marketing,Paid Search,Google,1207.85,France
EXP-000573,2025-08-26,Marketing,Paid Search,Google,803.48,France
EXP-000574,2025-08-05,Marketing,Paid Social,Meta,2652.19,France
EXP-000575,2025-08-31,Marketing,Paid Search,Google,453.07,France
EXP-000576,2025-08-23,Marketing,Paid Search,Google,3082.68,France
EXP-000577,2025-08-06,Marketing,Paid Social,Meta,235.42,France
EXP-000578,2025-09-22,Marketing,Paid Search,Google,418.37,France
EXP-000579,2025-09-01,Marketing,Paid Social,Meta,382.06,France
EXP-000580,2025-09-24,Marketing,Paid Search,Google,669.8,France
EXP-000581,2025-09-15,Marketing,Paid Search,Google,977.78,France
EXP-000582,2025-09-06,Marketing,Paid Search,Google,811.41,France
EXP-000583,2025-09-21,Marketing,Paid Search,Google,1634.0,France
EXP-000584,2025-09-07,Marketing,Email Marketing,Mailchimp,229.07,France
EXP-000585,2025-09-09,Marketing,Paid Search,Google,1305.58,France
EXP-000586,2025-09-20,Marketing,Paid Social,Meta,234.42,France
EXP-000587,2025-09-26,Marketing,Paid Social,Meta,463.63,France
EXP-000588,2025-09-04,Marketing,Paid Search,Google,153.93,France
EXP-000589,2025-09-30,Marketing,Paid Social,Meta,236.11,France
EXP-000590,2025-09-08,Marketing,Paid Search,Google,1071.13,France
EXP-000591,2025-09-11,Marketing,Paid Search,Google,2169.88,France
EXP-000592,2025-09-01,Marketing,Paid Social,Meta,696.82,France
EXP-000593,2025-09-18,Marketing,Paid Social,Meta,384.06,France
EXP-000594,2025-09-22,Marketing,Paid Search,Google,1007.95,France
EXP-000595,2025-09-18,Marketing,Paid Search,Google,1451.76,France
EXP-000596,2025-09-21,Marketing,Paid Search,Google,236.89,France
EXP-000597,2025-09-17,Marketing,Paid Social,Meta,2598.32,France
EXP-000598,2025-09-08,Marketing,Email Marketing,Mailchimp,448.52,France
EXP-000599,2025-09-17,Marketing,Paid Social,Meta,985.28,France
EXP-000600,2025-09-22,Marketing,Paid Search,Google,1646.76,France
EXP-000601,2025-09-30,Marketing,Paid Search,Google,906.63,France
EXP-000602,2025-09-16,Marketing,Paid Social,Meta,309.44,France
EXP-000603,2025-09-24,Marketing,Paid Search,Google,722.1,France
EXP-000604,2025-09-02,Marketing,Paid Social,Meta,242.12,France
EXP-000605,2025-09-11,Marketing,Paid Search,Google,1112.17,France
EXP-000606,2025-09-02,Marketing,Paid Search,Google,157.25,France
EXP-000607,2025-09-30,Marketing,Email Marketing,Mailchimp,1066.3,France
EXP-000608,2025-09-06,Marketing,Paid Search,Google,1454.41,France
EXP-000609,2025-09-20,Marketing,Paid Social,Meta,1607.51,France
EXP-000610,2025-09-05,Marketing,Paid Social,Meta,957.53,France
EXP-000611,2025-09-14,Marketing,Paid Social,Meta,205.32,France
EXP-000612,2025-09-07,Marketing,Email Marketing,Mailchimp,1042.88,France
EXP-000613,2025-09-03,Marketing,Email Marketing,Klaviyo,207.37,France
EXP-000614,2025-09-01,Marketing,Paid Search,Google,1285.43,France
EXP-000615,2025-09-20,Marketing,Paid Search,Google,99.15,France
EXP-000616,2025-09-11,Marketing,Paid Search,Google,506.71,France
EXP-000617,2025-09-18,Marketing,Paid Search,Google,1076.78,France
EXP-000618,2025-09-16,Marketing,Paid Social,Meta,3041.71,France
EXP-000619,2025-09-17,Marketing,Paid Social,Meta,300.14,France
EXP-000620,2025-09-06,Marketing,Paid Search,Google,771.84,France
EXP-000621,2025-09-17,Marketing,Paid Social,Meta,416.76,France
EXP-000622,2025-09-15,Marketing,Paid Search,Google,228.68,France
EXP-000623,2025-09-20,Marketing,Paid Search,Google,1072.38,France
EXP-000624,2025-09-18,Marketing,Paid Search,Google,23.83,France
EXP-000625,2025-09-07,Marketing,Paid Social,Meta,205.25,France
EXP-000626,2025-09-22,Marketing,Paid Search,Google,1088.44,France
EXP-000627,2025-09-24,Marketing,Paid Search,Google,444.04,France
EXP-000628,2025-09-23,Marketing,Paid Social,Meta,541.54,France
EXP-000629,2025-09-03,Marketing,Email Marketing,Klaviyo,256.51,France
EXP-000630,2025-09-24,Marketing,Paid Search,Google,2046.31,France
EXP-000631,2025-09-19,Marketing,Paid Search,Google,436.34,France
EXP-000632,2025-09-17,Marketing,Paid Search,Google,873.57,France
EXP-000633,2025-09-01,Marketing,Email Marketing,Klaviyo,936.47,France
EXP-000634,2025-09-02,Marketing,Email Marketing,Klaviyo,857.17,France
EXP-000635,2025-09-16,Marketing,Paid Search,Google,1280.77,France
EXP-000636,2025-09-14,Marketing,Paid Search,Google,437.01,France
EXP-000637,2025-09-27,Marketing,Paid Social,Meta,402.9,France
EXP-000638,2025-09-18,Marketing,Paid Search,Google,1682.4,France
EXP-000639,2025-09-23,Marketing,Paid Search,Google,223.4,France
EXP-000640,2025-09-21,Marketing,Paid Search,Google,364.85,France
EXP-000641,2025-09-24,Marketing,Paid Search,Google,1834.53,France
EXP-000642,2025-09-28,Marketing,Paid Search,Google,286.56,France
EXP-000643,2025-09-13,Marketing,Paid Social,Meta,265.99,France
EXP-000644,2025-09-25,Marketing,Paid Search,Google,781.82,France
EXP-000645,2025-09-22,Marketing,Paid Social,Meta,276.66,France
EXP-000646,2025-09-14,Marketing,Email Marketing,Mailchimp,2529.23,France
EXP-000647,2025-09-18,Marketing,Paid Social,Meta,244.26,France
EXP-000648,2025-09-08,Marketing,Email Marketing,Klaviyo,364.31,France
EXP-000649,2025-10-06,Marketing,Paid Social,Meta,1140.92,France
EXP-000650,2025-10-06,Marketing,Paid Search,Google,853.48,France
EXP-000651,2025-10-20,Marketing,Email Marketing,Klaviyo,749.03,France
EXP-000652,2025-10-06,Marketing,Email Marketing,Klaviyo ,582.51,France
EXP-000653,2025-10-03,Marketing,Paid Search,Google,75.5,France
EXP-000654,2025-10-21,Marketing,Paid Search,Google,1118.63,France
EXP-000655,2025-10-15,Marketing,Paid Search,Google,392.2,France
EXP-000656,2025-10-28,Marketing,Email Marketing,Klaviyo,242.2,France
EXP-000657,2025-10-19,Marketing,Paid Social,Meta,1190.57,France
EXP-000658,2025-10-24,Marketing,Paid Search,Google,164.7,France
EXP-000659,2025-10-21,Marketing,Paid Search,Google,154.19,France
EXP-000660,2025-10-21,Marketing,Paid Search,Google,586.96,France
EXP-000661,2025-10-31,Marketing,Paid Social,Meta,1921.64,France
EXP-000662,2025-10-27,Marketing,Paid Social,Meta,393.88,France
EXP-000663,2025-10-22,Marketing,Paid Search,Google,465.8,France
EXP-000664,2025-10-05,Marketing,Paid Social,Meta,345.85,France
EXP-000665,2025-10-21,Marketing,Email Marketing,Mailchimp,522.04,France
EXP-000666,2025-10-02,Marketing,Paid Social,Meta,1306.96,France
EXP-000667,2025-10-19,Marketing,Paid Search,Google,729.76,France
EXP-000668,2025-10-01,Marketing,Paid Social,Meta,605.61,France
EXP-000669,2025-10-06,Marketing,Paid Search,Google,116.52,France
EXP-000670,2025-10-04,Marketing,Paid Search,Google,2079.96,France
EXP-000671,2025-10-06,Marketing,Paid Social,Meta,1070.67,France
EXP-000672,2025-10-28,Marketing,Paid Search,Google,965.34,France
EXP-000673,2025-10-11,Marketing,Paid Search,Google,1453.02,France
EXP-000674,2025-10-30,Marketing,Paid Search,Google,904.31,France
EXP-000675,2025-10-17,Marketing,Paid Search,Google,511.63,France
EXP-000676,2025-10-09,Marketing,Paid Social,Meta,194.08,France
EXP-000677,2025-10-07,Marketing,Paid Search,Google,1517.59,France
EXP-000678,2025-10-29,Marketing,Paid Search,Google,1612.36,France
EXP-000679,2025-10-28,Marketing,Paid Search,Google,1160.46,France
EXP-000680,2025-10-18,Marketing,Paid Search,Google,632.47,France
EXP-000681,2025-10-08,Marketing,Paid Search,Google,418.53,France
EXP-000682,2025-10-04,Marketing,Email Marketing,Klaviyo,1356.72,France
EXP-000683,2025-10-20,Marketing,Paid Social,Meta,830.99,France
EXP-000684,2025-10-30,Marketing,Paid Social,Meta,233.85,France
EXP-000685,2025-10-01,Marketing,Paid Social,Meta,695.16,France
EXP-000686,2025-10-19,Marketing,Paid Social,Meta,1262.96,France
EXP-000687,2025-10-10,Marketing,Paid Social,Meta,651.19,France
EXP-000688,2025-10-30,Marketing,Paid Search,Google,451.27,France
EXP-000689,2025-10-06,Marketing,Email Marketing,Mailchimp,1317.76,France
