Order_ID,Order_Line_ID,Order_Date,Customer_ID,Product_ID,Postal_Code,Ship_Date,Delivery_Date,Ship_Mode,Quantity,Unit_Price,Discount,Discount_Type,Net_Sales
ORD-000097,LINE-000175,2024-09-17,CUST-004628,NVA-DEC-0004,35762,2024-09-19,2024-09-21,Standard,1,162.02,0.05,Percentage,153.92
ORD-000098,LINE-000176,2024-11-19,CUST-014886,NVA-FUR-0030,33371,2024-11-20,2024-11-22,Standard,1,483.95,0.2,Percentage,387.16
ORD-000098,LINE-000177,2024-11-19,CUST-014886,NVA-FUR-0071,33371,2024-11-20,2024-11-22,Standard,1,263.81,0.38,Percentage,163.56
ORD-000099,LINE-000178,2024-12-17,CUST-014591,NVA-LGT-0052,17951,2024-12-18,2024-12-22,Standard,2,75.75,0.05,Percentage,143.92
ORD-000099,LINE-000179,2024-12-17,CUST-014591,NVA-DEC-0010,17951,2024-12-18,2024-12-22,Standard,1,286.35,0.07,Percentage,266.31
ORD-000099,LINE-000180,2024-12-17,CUST-014591,NVA-DEC-0067,17951,2024-12-18,2024-12-22,Standard,1,206.39,0.19,Percentage,167.18
ORD-000100,LINE-000181,2024-09-12,CUST-000048,NVA-FUR-0094,59273,2024-09-13,2024-09-18,Express,1,485.98,0.07,Percentage,451.96
ORD-000101,LINE-000182,2024-06-04,CUST-012687,NVA-LGT-0045,36893,2024-06-06,2024-06-11,Standard,5,213.74,0.05,Percentage,1015.26
ORD-000102,LINE-000183,2024-05-30,CUST-009635,NVA-SEA-0022,84570,2024-05-31,2024-06-05,Standard,1,196.0,0.0,Percentage,196.0
ORD-000103,LINE-000184,2024-04-24,CUST-011142,NVA-DEC-0086,51826,2024-04-26,2024-04-30,Standard,1,211.41,0.08,Percentage,194.5
ORD-000104,LINE-000185,2024-02-14,CUST-016070,NVA-TXT-0071,35762,2024-02-15,2024-02-18,Standard,1,311.76,0.0,Percentage,311.76
ORD-000105,LINE-000186,2024-03-26,CUST-017602,NVA-LGT-0055,35046,2024-03-28,2024-03-31,Standard,1,278.49,0.0,Percentage,278.49
ORD-000105,LINE-000187,2024-03-26,CUST-017602,NVA-DEC-0009,35046,2024-03-28,2024-03-31,Standard,1,134.68,0.03,Percentage,130.64
ORD-000105,LINE-000188,2024-03-26,CUST-017602,NVA-DEC-0014,35046,2024-03-28,2024-03-31,Standard,1,346.45,0.05,Percentage,329.13
ORD-000106,LINE-000189,2024-11-11,CUST-013435,NVA-TXT-0011,29747,2024-11-12,2024-11-15,Standard,1,147.36,0.35,Percentage,95.78
ORD-000106,LINE-000190,2024-11-11,CUST-013435,NVA-TXT-0019,29747,2024-11-12,2024-11-15,Standard,1,193.97,0.29,Percentage,137.72
ORD-000107,LINE-000191,2024-12-23,CUST-014743,NVA-DEC-0105,18235,2024-12-24,2024-12-29,Standard,2,781.04,0.12,Percentage,1374.63
ORD-000107,LINE-000192,2024-12-23,CUST-014743,NVA-TXT-0057,18235,2024-12-24,2024-12-29,Standard,1,503.12,0.14,Percentage,432.68
ORD-000107,LINE-000193,2024-12-23,CUST-014743,NVA-DEC-0051,18235,2024-12-24,2024-12-29,Standard,1,52.25,0.12,Percentage,45.98
ORD-000107,LINE-000194,2024-12-23,CUST-014743,NVA-DEC-0040,18235,2024-12-24,2024-12-29,Standard,1,193.84,0.14,Percentage,166.7
ORD-000108,LINE-000195,2024-10-02,CUST-010464,NVA-DEC-0048,14388,2024-10-02,2024-10-06,Standard,2,100.72,0.0,Percentage,201.44
ORD-000109,LINE-000196,2024-11-12,CUST-019185,NVA-DEC-0114,33574,2024-11-12,2024-11-16,Standard,1,139.08,0.28,Percentage,100.14
ORD-000109,LINE-000197,2024-11-12,CUST-019185,NVA-TXT-0038,33574,2024-11-12,2024-11-16,Standard,1,114.64,0.34,Percentage,75.66
ORD-000109,LINE-000198,2024-11-12,CUST-019185,NVA-DEC-0103,33574,2024-11-12,2024-11-16,Standard,2,77.38,0.33,Percentage,103.69
ORD-000110,LINE-000199,2024-01-16,CUST-017391,NVA-SEA-0028,7093-055,2024-01-18,2024-01-23,Premium,3,221.92,0.28,Percentage,479.35
ORD-000110,LINE-000200,2024-01-16,CUST-017391,NVA-SEA-0001,7093-055,2024-01-18,2024-01-23,Premium,1,299.15,0.11,Percentage,266.24
ORD-000111,LINE-000201,2024-04-27,CUST-013379,NVA-FUR-0089,54655,2024-04-29,2024-05-02,Standard,1,491.66,0.0,Percentage,491.66
ORD-000112,LINE-000202,2024-12-30,CUST-004228,NVA-FUR-0012,14940,2024-12-30,2025-01-04,Express,1,1037.94,0.09,Percentage,944.53
ORD-000112,LINE-000203,2024-12-30,CUST-004228,NVA-FUR-0068,14940,2024-12-30,2025-01-04,Express,1,360.86,0.06,Percentage,339.21
ORD-000112,LINE-000204,2024-12-30,CUST-004228,NVA-LGT-0032,14940,2024-12-30,2025-01-04,Express,1,100.24,0.14,Percentage,86.21
ORD-000113,LINE-000205,2024-02-02,CUST-013385,NVA-DEC-0079,46069,2024-02-03,2024-02-09,Express,1,150.46,0.0,Percentage,150.46
ORD-000113,LINE-000206,2024-02-02,CUST-013385,NVA-DEC-0123,46069,2024-02-03,2024-02-09,Express,1,126.33,0.09,Percentage,114.96
ORD-000114,LINE-000207,2024-02-26,CUST-015311,NVA-TXT-0037,74773,2024-02-27,2024-03-02,Express,1,302.54,0.0,Percentage,302.54
ORD-000115,LINE-000208,2024-08-20,CUST-005845,NVA-TXT-0063,47087,2024-08-21,2024-08-26,Express,2,619.88,0.07,Percentage,1152.98
ORD-000115,LINE-000209,2024-08-20,CUST-005845,NVA-TXT-0047,47087,2024-08-21,2024-08-26,Express,1,215.79,0.03,Percentage,209.32
ORD-000116,LINE-000210,2024-04-03,CUST-014719,NVA-DEC-0055,46069,2024-04-04,2024-04-08,Standard,1,166.58,0.0,Percentage,166.58
ORD-000116,LINE-000211,2024-04-03,CUST-014719,NVA-DEC-0120,46069,2024-04-04,2024-04-08,Standard,1,158.56,0.0,Percentage,158.56
ORD-000117,LINE-000212,2024-04-05,CUST-019742,NVA-FUR-0008,76758,2024-04-07,2024-04-12,Standard,1,494.74,0.0,Percentage,494.74
ORD-000117,LINE-000213,2024-04-05,CUST-019742,NVA-TXT-0052,76758,2024-04-07,2024-04-12,Standard,1,164.9,0.0,Percentage,164.9
ORD-000118,LINE-000214,2024-05-29,CUST-015427,NVA-FUR-0066,38618,2024-05-29,2024-06-03,Standard,1,507.07,0.1,Percentage,456.36
ORD-000119,LINE-000215,2024-02-09,CUST-004715,NVA-TXT-0009,84738,2024-02-10,2024-02-12,Express,1,124.38,0.0,Percentage,124.38
ORD-000120,LINE-000216,2024-01-31,CUST-002508,NVA-KDN-0021,76390,2024-02-01,2024-02-05,Standard,2,181.78,0.25,Percentage,272.67
ORD-000120,LINE-000217,2024-01-31,CUST-002508,NVA-TXT-0092,76390,2024-02-01,2024-02-05,Standard,3,232.77,0.3,Percentage,488.82
ORD-000121,LINE-000218,2024-01-18,CUST-002126,NVA-TXT-0055,84519,2024-01-19,2024-01-23,Standard,1,159.8,0.23,Percentage,123.05
ORD-000121,LINE-000219,2024-01-18,CUST-002126,NVA-DEC-0120,84519,2024-01-19,2024-01-23,Standard,1,153.35,0.19,Percentage,124.21
ORD-000122,LINE-000220,2024-11-16,CUST-009896,NVA-DEC-0009,06787,2024-11-17,2024-11-20,Standard,1,120.3,0.16,Percentage,101.05
ORD-000122,LINE-000221,2024-11-16,CUST-009896,NVA-DEC-0074,06787,2024-11-17,2024-11-20,Standard,1,131.7,0.33,Percentage,88.24
ORD-000122,LINE-000222,2024-11-16,CUST-009896,NVA-TXT-0037,06787,2024-11-17,2024-11-20,Standard,1,294.6,0.16,Percentage,247.46
ORD-000123,LINE-000223,2024-02-09,CUST-017557,NVA-LGT-0046,14940,2024-02-10,2024-02-14,Standard,3,291.68,0.0,Percentage,875.04
ORD-000123,LINE-000224,2024-02-09,CUST-017557,NVA-LGT-0038,14940,2024-02-10,2024-02-14,Standard,1,427.23,0.0,Percentage,427.23
ORD-000124,LINE-000225,2024-11-16,CUST-010183,NVA-KDN-0021,3854-713,2024-11-17,2024-11-21,Standard,1,173.51,0.16,Percentage,145.75
ORD-000124,LINE-000226,2024-11-16,CUST-010183,NVA-KDN-0024,3854-713,2024-11-17,2024-11-21,Standard,1,224.91,0.24,Percentage,170.93
ORD-000125,LINE-000227,2024-05-13,CUST-001042,NVA-DEC-0124,7061-218,2024-05-14,2024-05-18,Standard,1,483.78,0.04,Percentage,464.43
ORD-000125,LINE-000228,2024-05-13,CUST-001042,NVA-DEC-0041,7061-218,2024-05-14,2024-05-18,Standard,1,126.41,0.06,Percentage,118.83
ORD-000126,LINE-000229,2024-12-09,CUST-002676,NVA-LGT-0001,17701,2024-12-10,2024-12-12,Standard,1,204.07,0.18,Percentage,167.34
ORD-000127,LINE-000230,2024-02-27,CUST-014509,NVA-SEA-0039,13009,2024-02-27,2024-02-29,Standard,1,270.1,0.09,Percentage,245.79
ORD-000127,LINE-000231,2024-02-27,CUST-014509,NVA-SEA-0022,13009,2024-02-27,2024-02-29,Standard,3,200.96,0.07,Percentage,560.68
ORD-000128,LINE-000232,2024-02-15,CUST-015633,NVA-FUR-0008,14566,2024-02-15,2024-02-18,Express,1,497.41,0.09,Percentage,452.64
ORD-000128,LINE-000233,2024-02-15,CUST-015633,NVA-TXT-0009,14566,2024-02-15,2024-02-18,Express,2,105.13,0.0,Percentage,210.26
ORD-000129,LINE-000234,2024-11-27,CUST-004280,NVA-FUR-0005,50246,2024-11-28,2024-12-04,Standard,1,683.93,0.3,Percentage,478.75
ORD-000129,LINE-000235,2024-11-27,CUST-004280,NVA-DEC-0068,50246,2024-11-28,2024-12-04,Standard,1,280.78,0.23,Percentage,216.2
ORD-000130,LINE-000236,2024-01-10,CUST-017239,NVA-FUR-0021,75009,2024-01-10,2024-01-12,Standard,1,709.7,0.11,Percentage,631.63
ORD-000131,LINE-000237,2024-06-02,CUST-004862,NVA-FUR-0085,18969,2024-06-04,2024-06-10,Standard,1,529.57,0.0,Percentage,529.57
ORD-000131,LINE-000238,2024-06-02,CUST-004862,NVA-LGT-0018,18969,2024-06-04,2024-06-10,Standard,1,219.28,0.1,Percentage,197.35
ORD-000132,LINE-000239,2024-05-17,CUST-005216,NVA-LGT-0004,2968-459,2024-05-19,2024-05-24,Standard,3,141.63,0.0,Percentage,424.89
ORD-000132,LINE-000240,2024-05-17,CUST-005216,NVA-LGT-0045,2968-459,2024-05-19,2024-05-24,Standard,1,230.22,0.0,Percentage,230.22
ORD-000133,LINE-000241,2024-04-07,CUST-000050,NVA-FUR-0001,1086-669,2024-04-08,2024-04-13,Standard,1,471.86,0.07,Percentage,438.83
ORD-000133,LINE-000242,2024-04-07,CUST-000050,NVA-FUR-0032,1086-669,2024-04-08,2024-04-13,Standard,2,395.02,0.06,Percentage,742.64
ORD-000134,LINE-000243,2024-10-27,CUST-001087,NVA-FUR-0033,54284,2024-10-29,2024-11-01,Standard,3,1024.39,0.0,Percentage,3073.17
ORD-000135,LINE-000244,2024-02-05,CUST-009344,NVA-FUR-0031,37747,2024-02-06,2024-02-10,Standard,2,589.16,0.09,Percentage,1072.27
ORD-000135,LINE-000245,2024-02-05,CUST-009344,NVA-FUR-0070,37747,2024-02-06,2024-02-10,Standard,1,317.68,0.1,Percentage,285.91
ORD-000136,LINE-000246,2024-12-07,CUST-001307,NVA-FUR-0030,17108,2024-12-09,2024-12-11,Standard,1,499.75,0.1,Percentage,449.78
ORD-000137,LINE-000247,2024-07-03,CUST-007665,NVA-LGT-0032,29408,2024-07-04,2024-07-07,Express,1,94.29,0.11,Percentage,83.92
ORD-000138,LINE-000248,2024-01-23,CUST-015676,NVA-FUR-0075,50246,2024-01-24,2024-01-29,Standard,1,1861.17,0.3,Percentage,1302.82
ORD-000139,LINE-000249,2024-08-16,CUST-015584,NVA-FUR-0079,34348,2024-08-17,2024-08-21,Standard,1,693.56,0.06,Percentage,651.95
ORD-000139,LINE-000250,2024-08-16,CUST-015584,NVA-DEC-0051,34348,2024-08-17,2024-08-21,Standard,1,54.03,0.0,Percentage,54.03
ORD-000139,LINE-000251,2024-08-16,CUST-015584,NVA-LGT-0068,34348,2024-08-17,2024-08-21,Standard,2,125.79,0.09,Percentage,228.94
ORD-000140,LINE-000252,2024-05-17,CUST-017031,NVA-FUR-0001,34841,2024-05-18,2024-05-21,Standard,1,453.27,0.1,Percentage,407.94
ORD-000141,LINE-000253,2024-07-26,CUST-005762,NVA-DEC-0047,69003,2024-07-27,2024-07-29,Express,1,106.54,0.0,Percentage,106.54
ORD-000142,LINE-000254,2024-07-29,CUST-013679,NVA-DEC-0051,51161,2024-07-30,2024-08-04,Standard,2,54.61,0.08,Percentage,100.48
ORD-000143,LINE-000255,2024-05-13,CUST-017260,NVA-FUR-0010,37913,2024-05-14,2024-05-17,Standard,4,684.18,0.0,Percentage,2736.72
ORD-000144,LINE-000256,2024-01-08,CUST-009995,NVA-FUR-0058,3552-497,2024-01-09,2024-01-13,Standard,1,1446.53,0.17,Percentage,1200.62
ORD-000144,LINE-000257,2024-01-08,CUST-009995,NVA-DEC-0114,3552-497,2024-01-09,2024-01-13,Standard,1,137.03,0.19,Percentage,110.99
ORD-000145,LINE-000258,2024-07-01,CUST-009110,NVA-FUR-0042,44305,2024-07-02,2024-07-06,Standard,3,1596.97,0.23,Percentage,3689.0
ORD-000146,LINE-000259,2024-12-14,CUST-018622,NVA-SEA-0036,84738,2024-12-15,2024-12-20,Express,1,231.81,0.19,Percentage,187.77
ORD-000147,LINE-000260,2024-01-27,CUST-001002,NVA-FUR-0009,34252,2024-01-28,2024-02-01,Standard,1,598.11,0.2,Percentage,478.49
ORD-000148,LINE-000261,2024-12-06,CUST-007458,NVA-FUR-0058,59389,2024-12-07,2024-12-09,Express,1,1528.49,0.13,Percentage,1329.79
ORD-000148,LINE-000262,2024-12-06,CUST-007458,NVA-TXT-0003,59389,2024-12-07,2024-12-09,Express,1,418.26,0.06,Percentage,393.16
ORD-000148,LINE-000263,2024-12-06,CUST-007458,NVA-LGT-0031,59389,2024-12-07,2024-12-09,Express,1,228.42,0.2,Percentage,182.74
ORD-000149,LINE-000264,2024-11-02,CUST-010300,NVA-DEC-0107,34699,2024-11-03,2024-11-07,Standard,1,230.2,0.26,Percentage,170.35
ORD-000149,LINE-000265,2024-11-02,CUST-010300,NVA-LGT-0068,34699,2024-11-03,2024-11-07,Standard,1,123.93,0.3,Percentage,86.75
ORD-000150,LINE-000266,2024-07-04,CUST-012079,NVA-DEC-0074,4760-248,2024-07-05,2024-07-08,Standard,1,121.72,0.22,Percentage,94.94
ORD-000150,LINE-000267,2024-07-04,CUST-012079,NVA-DEC-0092,4760-248,2024-07-05,2024-07-08,Standard,2,257.24,0.21,Percentage,406.44
ORD-000151,LINE-000268,2024-05-26,CUST-013926,NVA-LGT-0075,47685,2024-05-27,2024-06-01,Standard,2,224.66,0.1,Percentage,404.39
ORD-000151,LINE-000269,2024-05-26,CUST-013926,NVA-LGT-0001,47685,2024-05-27,2024-06-01,Standard,1,212.36,0.0,Percentage,212.36
ORD-000152,LINE-000270,2024-11-19,CUST-009967,NVA-DEC-0009,15724,2024-11-20,2024-11-23,Standard,1,126.11,0.28,Percentage,90.8
ORD-000152,LINE-000271,2024-11-19,CUST-009967,NVA-LGT-0002,15724,2024-11-20,2024-11-23,Standard,1,146.28,0.25,Percentage,109.71
ORD-000153,LINE-000272,2024-06-20,CUST-015232,NVA-FUR-0034,51410,2024-06-22,2024-06-24,Standard,3,473.12,0.24,Percentage,1078.71
ORD-000153,LINE-000273,2024-06-20,CUST-015232,NVA-FUR-0081,51410,2024-06-22,2024-06-24,Standard,1,916.22,0.17,Percentage,760.46
ORD-000153,LINE-000274,2024-06-20,CUST-015232,NVA-DEC-0012,51410,2024-06-22,2024-06-24,Standard,2,156.51,0.23,Percentage,241.03
ORD-000154,LINE-000275,2024-12-12,CUST-003846,NVA-KDN-0012,74616,2024-12-14,2024-12-16,Standard,1,490.96,0.09,Percentage,446.77
ORD-000155,LINE-000276,2024-12-15,CUST-016552,NVA-FUR-0090,51284,2024-12-16,2024-12-20,Express,1,238.63,0.19,Percentage,193.29
ORD-000155,LINE-000277,2024-12-15,CUST-016552,NVA-DEC-0080,51284,2024-12-16,2024-12-20,Express,1,249.92,0.19,Percentage,202.44
ORD-000156,LINE-000278,2024-12-28,CUST-012541,NVA-TXT-0017,18408,2024-12-29,2025-01-02,Standard,1,365.63,0.16,Percentage,307.13
ORD-000156,LINE-000279,2024-12-28,CUST-012541,NVA-TXT-0036,18408,2024-12-29,2025-01-02,Standard,1,41.62,0.2,Percentage,33.3
ORD-000157,LINE-000280,2024-06-11,CUST-009316,NVA-FUR-0048,42500,2024-06-12,2024-06-16,Express,1,1768.2,0.07,Percentage,1644.43
ORD-000157,LINE-000281,2024-06-11,CUST-009316,NVA-TXT-0002,42500,2024-06-12,2024-06-16,Express,2,365.38,0.0,Percentage,730.76
ORD-000158,LINE-000282,2024-11-12,CUST-003297,NVA-SEA-0023,3052-194,2024-11-13,2024-11-20,Standard,1,410.37,0.16,Percentage,344.71
ORD-000158,LINE-000283,2024-11-12,CUST-003297,NVA-DEC-0092,3052-194,2024-11-13,2024-11-20,Standard,2,278.24,0.22,Percentage,434.05
ORD-000159,LINE-000284,2024-03-07,CUST-019625,NVA-FUR-0066,33891,2024-03-08,2024-03-12,Standard,1,566.77,0.0,Percentage,566.77
ORD-000160,LINE-000285,2024-10-14,CUST-015942,NVA-TXT-0026,76758,2024-10-15,2024-10-20,Standard,1,201.13,0.02,Percentage,197.11
ORD-000160,LINE-000286,2024-10-14,CUST-015942,NVA-DEC-0103,76758,2024-10-15,2024-10-20,Standard,1,72.5,0.0,Percentage,72.5
ORD-000160,LINE-000287,2024-10-14,CUST-015942,NVA-TXT-0068,76758,2024-10-15,2024-10-20,Standard,1,57.24,0.1,Percentage,51.52
ORD-000160,LINE-000288,2024-10-14,CUST-015942,NVA-TXT-0059,76758,2024-10-15,2024-10-20,Standard,2,124.2,0.0,Percentage,248.4
ORD-000161,LINE-000289,2024-01-07,CUST-005792,NVA-TXT-0061,21065,2024-01-08,2024-01-10,Standard,1,752.79,0.29,Percentage,534.48
ORD-000162,LINE-000290,2024-06-01,CUST-015744,NVA-SEA-0022,84519,2024-06-02,2024-06-05,Standard,1,183.96,0.06,Percentage,172.92
ORD-000163,LINE-000291,2024-04-10,CUST-011929,NVA-FUR-0081,69006,2024-04-11,2024-04-16,Standard,1,1047.83,0.05,Percentage,995.44
ORD-000163,LINE-000292,2024-04-10,CUST-011929,NVA-FUR-0070,69006,2024-04-11,2024-04-16,Standard,1,307.44,0.0,Percentage,307.44
ORD-000163,LINE-000293,2024-04-10,CUST-011929,NVA-LGT-0061,69006,2024-04-11,2024-04-16,Standard,1,141.21,0.0,Percentage,141.21
ORD-000164,LINE-000294,2024-12-30,CUST-016733,NVA-FUR-0076,30580,2024-12-31,2025-01-03,Standard,1,455.65,0.14,Percentage,391.86
ORD-000164,LINE-000295,2024-12-30,CUST-016733,NVA-LGT-0067,30580,2024-12-31,2025-01-03,Standard,2,527.37,0.11,Percentage,938.72
ORD-000165,LINE-000296,2024-11-20,CUST-016276,NVA-KDN-0026,15724,2024-11-20,2024-11-25,Standard,1,677.65,0.3,Percentage,474.35
ORD-000166,LINE-000297,2024-11-10,CUST-004348,NVA-FUR-0010,28778,2024-11-12,2024-11-18,Standard,1,697.9,0.3,Percentage,488.53
ORD-000167,LINE-000298,2024-04-09,CUST-007420,NVA-TXT-0068,51394,2024-04-10,2024-04-12,Standard,1,60.89,0.0,Percentage,60.89
ORD-000168,LINE-000299,2024-08-04,CUST-017533,NVA-FUR-0043,29408,2024-08-05,2024-08-08,Standard,1,200.66,0.04,Percentage,192.63
ORD-000168,LINE-000300,2024-08-04,CUST-017533,NVA-TXT-0092,29408,2024-08-05,2024-08-08,Standard,1,232.05,0.05,Percentage,220.45
ORD-000169,LINE-000301,2024-05-31,CUST-005853,NVA-DEC-0115,17048,2024-05-31,2024-06-02,Standard,1,152.58,0.09,Percentage,138.85
ORD-000170,LINE-000302,2024-07-29,CUST-011343,NVA-LGT-0048,33574,2024-07-30,2024-08-03,Standard,1,148.86,0.02,Percentage,145.88
ORD-000170,LINE-000303,2024-07-29,CUST-011343,NVA-DEC-0009,33574,2024-07-30,2024-08-03,Standard,1,118.24,0.0,Percentage,118.24
ORD-000171,LINE-000304,2024-01-28,CUST-008005,NVA-FUR-0035,76175,2024-01-29,2024-01-31,Standard,1,331.9,0.29,Percentage,235.65
ORD-000171,LINE-000305,2024-01-28,CUST-008005,NVA-TXT-0009,76175,2024-01-29,2024-01-31,Standard,1,120.42,0.29,Percentage,85.5
ORD-000172,LINE-000306,2024-06-04,CUST-012806,NVA-LGT-0048,42238,2024-06-06,2024-06-11,Express,1,123.47,0.08,Percentage,113.59
ORD-000173,LINE-000307,2024-10-26,CUST-018490,NVA-FUR-0030,03899,2024-10-28,2024-11-02,Standard,1,504.53,0.0,Percentage,504.53
ORD-000174,LINE-000308,2024-09-03,CUST-006921,NVA-LGT-0006,38156,2024-09-03,2024-09-06,Standard,2,194.27,0.0,Percentage,388.54
ORD-000175,LINE-000309,2024-09-28,CUST-013449,NVA-DEC-0082,2430-170,2024-09-28,2024-10-03,Standard,2,230.45,0.06,Percentage,433.25
ORD-000175,LINE-000310,2024-09-28,CUST-013449,NVA-DEC-0097,2430-170,2024-09-28,2024-10-03,Standard,1,285.41,0.0,Percentage,285.41
ORD-000176,LINE-000311,2024-02-06,CUST-009367,NVA-DEC-0071,2430-170,2024-02-08,2024-02-11,Standard,1,60.72,0.08,Percentage,55.86
ORD-000177,LINE-000312,2024-11-30,CUST-001683,NVA-TXT-0050,14285,2024-12-01,2024-12-05,Express,1,112.12,0.3,Percentage,78.48
ORD-000177,LINE-000313,2024-11-30,CUST-001683,NVA-DEC-0041,14285,2024-12-01,2024-12-05,Express,1,132.41,0.22,Percentage,103.28
ORD-000178,LINE-000314,2024-12-24,CUST-013743,NVA-TXT-0071,34696,2024-12-25,2024-12-29,Standard,1,287.94,0.09,Percentage,262.03
ORD-000178,LINE-000315,2024-12-24,CUST-013743,NVA-TXT-0068,34696,2024-12-25,2024-12-29,Standard,1,58.74,0.19,Percentage,47.58
ORD-000179,LINE-000316,2024-09-10,CUST-013884,NVA-FUR-0036,75001,2024-09-10,2024-09-12,Standard,1,229.7,0.0,Percentage,229.7
ORD-000179,LINE-000317,2024-09-10,CUST-013884,NVA-FUR-0022,75001,2024-09-10,2024-09-12,Standard,2,1543.14,0.06,Percentage,2901.1
ORD-000180,LINE-000318,2024-11-19,CUST-019453,NVA-DEC-0071,37552,2024-11-20,2024-11-25,Express,3,59.51,0.25,Percentage,133.9
ORD-000181,LINE-000319,2024-07-01,CUST-004520,NVA-LGT-0040,69005,2024-07-02,2024-07-06,Standard,1,162.72,0.14,Percentage,139.94
ORD-000181,LINE-000320,2024-07-01,CUST-004520,NVA-DEC-0058,69005,2024-07-02,2024-07-06,Standard,1,199.43,0.22,Percentage,155.56
ORD-000182,LINE-000321,2024-09-30,CUST-001072,NVA-LGT-0043,14080,2024-10-01,2024-10-05,Standard,1,255.0,0.03,Percentage,247.35
ORD-000183,LINE-000322,2024-03-07,CUST-008620,NVA-TXT-0071,2996-869,2024-03-08,2024-03-13,Standard,1,317.68,0.03,Percentage,308.15
ORD-000183,LINE-000323,2024-03-07,CUST-008620,NVA-TXT-0009,2996-869,2024-03-08,2024-03-13,Standard,2,126.49,0.0,Percentage,252.98
ORD-000184,LINE-000324,2024-11-26,CUST-015472,NVA-DEC-0048,14271,2024-11-27,2024-12-02,Standard,1,102.05,0.32,Percentage,69.39
ORD-000185,LINE-000325,2024-03-15,CUST-005699,NVA-TXT-0036,46069,2024-03-16,2024-03-22,Express,2,43.7,0.07,Percentage,81.28
ORD-000186,LINE-000326,2024-07-16,CUST-000189,NVA-FUR-0008,63739,2024-07-17,2024-07-21,Standard,1,549.61,0.0,Percentage,549.61
ORD-000187,LINE-000327,2024-10-11,CUST-015919,NVA-FUR-0100,03969,2024-10-12,2024-10-16,Standard,2,671.6,0.07,Percentage,1249.18
ORD-000188,LINE-000328,2024-01-22,CUST-013270,NVA-SEA-0028,37546,2024-01-22,2024-01-25,Standard,2,201.14,0.21,Percentage,317.8
ORD-000188,LINE-000329,2024-01-22,CUST-013270,NVA-SEA-0005,37546,2024-01-22,2024-01-25,Standard,2,209.74,0.17,Percentage,348.17
ORD-000189,LINE-000330,2024-08-29,CUST-016654,NVA-TXT-0092,48346,2024-08-30,2024-09-04,Standard,1,239.67,0.03,Percentage,232.48
ORD-000189,LINE-000331,2024-08-29,CUST-016654,NVA-DEC-0025,48346,2024-08-30,2024-09-04,Standard,2,117.55,0.0,Percentage,235.1
ORD-000190,LINE-000332,2024-06-13,CUST-014568,NVA-FUR-0001,29131,2024-06-15,2024-06-19,Standard,1,432.87,0.03,Percentage,419.88
ORD-000190,LINE-000333,2024-06-13,CUST-014568,NVA-FUR-0069,29131,2024-06-15,2024-06-19,Standard,1,1741.68,0.04,Percentage,1672.01
ORD-000190,LINE-000334,2024-06-13,CUST-014568,NVA-DEC-0069,29131,2024-06-15,2024-06-19,Standard,1,179.26,0.0,Percentage,179.26
ORD-000191,LINE-000335,2024-09-04,CUST-019941,NVA-TXT-0063,49479,2024-09-05,2024-09-07,Standard,1,586.39,0.08,Percentage,539.48
ORD-000191,LINE-000336,2024-09-04,CUST-019941,NVA-DEC-0026,49479,2024-09-05,2024-09-07,Standard,1,361.9,0.0,Percentage,361.9
ORD-000192,LINE-000337,2024-01-31,CUST-002871,NVA-DEC-0062,74405,2024-01-31,2024-02-03,Standard,2,107.08,0.18,Percentage,175.61
ORD-000193,LINE-000338,2024-08-15,CUST-015843,NVA-DEC-0012,54650,2024-08-16,2024-08-20,Express,1,147.39,0.0,Percentage,147.39
ORD-000193,LINE-000339,2024-08-15,CUST-015843,NVA-TXT-0009,54650,2024-08-16,2024-08-20,Express,1,122.05,0.04,Percentage,117.17
ORD-000193,LINE-000340,2024-08-15,CUST-015843,NVA-TXT-0017,54650,2024-08-16,2024-08-20,Express,1,356.88,0.0,Percentage,356.88
ORD-000194,LINE-000341,2024-09-21,CUST-015582,NVA-FUR-0054,84220,2024-09-21,2024-09-24,Standard,1,1675.5,0.0,Percentage,1675.5
ORD-000195,LINE-000342,2024-07-10,CUST-005234,NVA-TXT-0014,06654,2024-07-11,2024-07-15,Standard,1,329.9,0.16,Percentage,277.12
ORD-000195,LINE-000343,2024-07-10,CUST-005234,NVA-TXT-0036,06654,2024-07-11,2024-07-15,Standard,1,46.22,0.2,Percentage,36.98
ORD-000196,LINE-000344,2024-04-03,CUST-001730,NVA-DEC-0006,17698,2024-04-05,2024-04-09,Standard,1,453.44,0.0,Percentage,453.44
ORD-000196,LINE-000345,2024-04-03,CUST-001730,NVA-LGT-0007,17698,2024-04-05,2024-04-09,Standard,1,353.36,0.0,Percentage,353.36
ORD-000196,LINE-000346,2024-04-03,CUST-001730,NVA-TXT-0019,17698,2024-04-05,2024-04-09,Standard,2,197.24,0.09,Percentage,358.98
ORD-000197,LINE-000347,2024-04-16,CUST-004583,NVA-SEA-0031,57965,2024-04-17,2024-04-21,Standard,1,327.36,0.0,Percentage,327.36
ORD-000197,LINE-000348,2024-04-16,CUST-004583,NVA-SEA-0005,57965,2024-04-17,2024-04-21,Standard,1,205.48,0.03,Percentage,199.32
ORD-000197,LINE-000349,2024-04-16,CUST-004583,NVA-SEA-0023,57965,2024-04-17,2024-04-21,Standard,1,484.61,0.1,Percentage,436.15
