order_id,order_line_id,order_date,customer_id,product_id,country,ship_date,delivery_date,ship_mode,quantity,unit_price,discount,gross_sales,discount_amount,net_sales,cogs,return_Amount,return_quantity,net_revenue_after_returns,adjusted_gross_profit
ORD-000072,LINE-000133,2024-02-27,CUST-015414,NVA-DEC-0088,FRANCE,2024-02-27,2024-03-02,Standard,1,185.22,0.00,185.22,0.0000,185.22,11.73,0.00,0,185.22,173.49
ORD-000072,LINE-000134,2024-02-27,CUST-015414,NVA-LGT-0030,FRANCE,2024-02-27,2024-03-02,Standard,1,758.91,0.00,758.91,0.0000,758.91,146.98,0.00,0,758.91,611.93
ORD-000073,LINE-000135,2024-11-06,CUST-000229,NVA-FUR-0016,FRANCE,2024-11-06,2024-11-09,Standard,1,290.02,0.21,290.02,60.9042,229.12,219.62,0.00,0,229.12,9.50
ORD-000073,LINE-000136,2024-11-06,CUST-000229,NVA-TXT-0092,FRANCE,2024-11-06,2024-11-09,Standard,1,228.19,0.17,228.19,38.7923,189.40,32.35,0.00,0,189.40,157.05
ORD-000074,LINE-000137,2024-04-07,CUST-002440,NVA-LGT-0052,FRANCE,2024-04-07,2024-04-10,Standard,1,74.90,0.00,74.90,0.0000,74.90,27.97,0.00,0,74.90,46.93
ORD-000075,LINE-000138,2024-01-31,CUST-005050,NVA-DEC-0048,FRANCE,2024-01-31,2024-02-05,Express,3,93.55,0.16,280.65,44.9040,235.75,27.81,0.00,0,235.75,207.94
ORD-000076,LINE-000139,2024-12-17,CUST-018256,NVA-LGT-0032,SPAIN,2024-12-17,2024-12-20,Standard,2,97.25,0.09,194.50,17.5050,177.00,70.60,0.00,0,177.00,106.40
ORD-000076,LINE-000140,2024-12-17,CUST-018256,NVA-DEC-0116,SPAIN,2024-12-17,2024-12-20,Standard,1,425.57,0.12,425.57,51.0684,374.50,21.19,0.00,0,374.50,353.31
ORD-000077,LINE-000141,2024-01-12,CUST-019495,NVA-SEA-0033,FRANCE,2024-01-14,2024-01-17,Standard,1,281.20,0.25,281.20,70.3000,210.90,15.62,0.00,0,210.90,195.28
ORD-000077,LINE-000142,2024-01-12,CUST-019495,NVA-KDN-0021,FRANCE,2024-01-14,2024-01-17,Standard,1,162.77,0.22,162.77,35.8094,126.96,20.24,0.00,0,126.96,106.72
ORD-000077,LINE-000143,2024-01-12,CUST-019495,NVA-SEA-0016,FRANCE,2024-01-14,2024-01-17,Standard,1,431.26,0.17,431.26,73.3142,357.95,17.26,0.00,0,357.95,340.69
ORD-000078,LINE-000144,2024-07-12,CUST-009278,NVA-DEC-0089,FRANCE,2024-07-12,2024-07-16,Standard,1,133.55,0.13,133.55,17.3615,116.19,8.23,0.00,0,116.19,107.96
ORD-000079,LINE-000145,2024-10-26,CUST-002165,NVA-TXT-0029,FRANCE,2024-10-26,2024-10-31,Express,2,294.95,0.07,589.90,41.2930,548.61,58.66,548.61,2,0.00,-58.66
ORD-000080,LINE-000146,2024-01-03,CUST-009876,NVA-DEC-0109,FRANCE,2024-01-04,2024-01-08,Standard,3,442.81,0.20,1328.43,265.6860,1062.74,65.61,0.00,0,1062.74,997.13
ORD-000080,LINE-000147,2024-01-03,CUST-009876,NVA-DEC-0020,FRANCE,2024-01-04,2024-01-08,Standard,2,205.26,0.24,410.52,98.5248,312.00,27.20,0.00,0,312.00,284.80
ORD-000081,LINE-000148,2024-06-12,CUST-004882,NVA-LGT-0068,SPAIN,2024-06-14,2024-06-19,Standard,1,122.94,0.00,122.94,0.0000,122.94,46.92,0.00,0,122.94,76.02
ORD-000082,LINE-000149,2024-03-08,CUST-015615,NVA-KDN-0050,PORTUGAL,2024-03-09,2024-03-16,Standard,1,265.92,0.00,265.92,0.0000,265.92,22.49,0.00,0,265.92,243.43
ORD-000083,LINE-000150,2024-08-25,CUST-003844,NVA-FUR-0011,FRANCE,2024-08-25,2024-08-27,Premium,1,1498.52,0.00,1498.52,0.0000,1498.52,514.75,0.00,0,1498.52,983.77
ORD-000083,LINE-000151,2024-08-25,CUST-003844,NVA-LGT-0068,FRANCE,2024-08-25,2024-08-27,Premium,1,116.21,0.04,116.21,4.6484,111.56,46.92,0.00,0,111.56,64.64
ORD-000084,LINE-000152,2024-03-08,CUST-005706,NVA-FUR-0036,PORTUGAL,2024-03-09,2024-03-13,Standard,2,214.36,0.00,428.72,0.0000,428.72,329.64,0.00,0,428.72,99.08
ORD-000084,LINE-000153,2024-03-08,CUST-005706,NVA-LGT-0001,PORTUGAL,2024-03-09,2024-03-13,Standard,1,217.50,0.00,217.50,0.0000,217.50,52.41,0.00,0,217.50,165.09
ORD-000085,LINE-000154,2024-11-26,CUST-019932,NVA-KDN-0031,FRANCE,2024-11-27,2024-12-01,Premium,1,200.92,0.21,200.92,42.1932,158.73,16.07,0.00,0,158.73,142.66
ORD-000086,LINE-000155,2024-06-04,CUST-007250,NVA-TXT-0001,FRANCE,2024-06-05,2024-06-10,Standard,1,95.66,0.08,95.66,7.6528,88.01,12.10,88.01,1,0.00,-12.10
ORD-000087,LINE-000156,2024-04-10,CUST-001029,NVA-DEC-0068,SPAIN,2024-04-11,2024-04-14,Express,1,306.07,0.00,306.07,0.0000,306.07,21.41,0.00,0,306.07,284.66
ORD-000087,LINE-000157,2024-04-10,CUST-001029,NVA-DEC-0017,SPAIN,2024-04-11,2024-04-14,Express,1,224.54,0.07,224.54,15.7178,208.82,17.48,0.00,0,208.82,191.34
ORD-000088,LINE-000158,2024-10-01,CUST-010469,NVA-DEC-0102,FRANCE,2024-10-02,2024-10-04,Express,1,171.80,0.05,171.80,8.5900,163.21,11.84,0.00,0,163.21,151.37
ORD-000088,LINE-000159,2024-10-01,CUST-010469,NVA-LGT-0046,FRANCE,2024-10-02,2024-10-04,Express,1,298.84,0.06,298.84,17.9304,280.91,81.46,0.00,0,280.91,199.45
ORD-000089,LINE-000160,2024-10-17,CUST-016970,NVA-FUR-0067,FRANCE,2024-10-19,2024-10-22,Standard,1,622.14,0.04,622.14,24.8856,597.25,354.19,0.00,0,597.25,243.06
ORD-000090,LINE-000161,2024-09-15,CUST-006038,NVA-TXT-0038,FRANCE,2024-09-16,2024-09-21,Standard,1,115.74,0.00,115.74,0.0000,115.74,20.48,0.00,0,115.74,95.26
ORD-000090,LINE-000162,2024-09-15,CUST-006038,NVA-DEC-0051,FRANCE,2024-09-16,2024-09-21,Standard,1,51.35,0.00,51.35,0.0000,51.35,5.16,0.00,0,51.35,46.19
ORD-000090,LINE-000163,2024-09-15,CUST-006038,NVA-DEC-0041,FRANCE,2024-09-16,2024-09-21,Standard,1,122.37,0.08,122.37,9.7896,112.58,11.76,0.00,0,112.58,100.82
ORD-000091,LINE-000164,2024-07-31,CUST-015584,NVA-FUR-0094,FRANCE,2024-07-31,2024-08-03,Premium,2,497.85,0.00,995.70,0.0000,995.70,563.38,497.85,1,497.85,-65.53
ORD-000092,LINE-000165,2024-08-16,CUST-010057,NVA-FUR-0063,FRANCE,2024-08-16,2024-08-20,Standard,1,545.51,0.03,545.51,16.3653,529.14,351.67,0.00,0,529.14,177.47
ORD-000092,LINE-000166,2024-08-16,CUST-010057,NVA-FUR-0098,FRANCE,2024-08-16,2024-08-20,Standard,1,1636.66,0.00,1636.66,0.0000,1636.66,571.75,0.00,0,1636.66,1064.91
ORD-000092,LINE-000167,2024-08-16,CUST-010057,NVA-FUR-0055,FRANCE,2024-08-16,2024-08-20,Standard,1,880.98,0.07,880.98,61.6686,819.31,403.47,0.00,0,819.31,415.84
ORD-000092,LINE-000168,2024-08-16,CUST-010057,NVA-DEC-0039,FRANCE,2024-08-16,2024-08-20,Standard,1,295.67,0.00,295.67,0.0000,295.67,17.31,0.00,0,295.67,278.36
ORD-000093,LINE-000169,2024-06-22,CUST-004420,NVA-FUR-0070,SPAIN,2024-06-23,2024-06-27,Standard,1,320.23,0.24,320.23,76.8552,243.37,246.63,0.00,0,243.37,-3.26
ORD-000093,LINE-000170,2024-06-22,CUST-004420,NVA-DEC-0008,SPAIN,2024-06-23,2024-06-27,Standard,3,187.26,0.16,561.78,89.8848,471.90,37.83,0.00,0,471.90,434.07
ORD-000094,LINE-000171,2024-09-01,CUST-017451,NVA-TXT-0087,FRANCE,2024-09-02,2024-09-06,Standard,1,211.87,0.00,211.87,0.0000,211.87,24.80,0.00,0,211.87,187.07
ORD-000095,LINE-000172,2024-01-12,CUST-006125,NVA-KDN-0054,PORTUGAL,2024-01-14,2024-01-17,Express,1,138.73,0.11,138.73,15.2603,123.47,16.46,0.00,0,123.47,107.01
ORD-000096,LINE-000173,2024-12-01,CUST-000337,NVA-FUR-0005,SPAIN,2024-12-02,2024-12-05,Express,1,613.96,0.13,613.96,79.8148,534.15,362.03,534.15,1,0.00,-362.03
ORD-000097,LINE-000174,2024-09-17,CUST-004628,NVA-TXT-0020,FRANCE,2024-09-19,2024-09-21,Standard,1,138.88,0.00,138.88,0.0000,138.88,17.48,0.00,0,138.88,121.40
ORD-000097,LINE-000175,2024-09-17,CUST-004628,NVA-DEC-0004,FRANCE,2024-09-19,2024-09-21,Standard,1,162.02,0.05,162.02,8.1010,153.92,11.75,0.00,0,153.92,142.17
ORD-000098,LINE-000176,2024-11-19,CUST-014886,NVA-FUR-0030,FRANCE,2024-11-20,2024-11-22,Standard,1,483.95,0.20,483.95,96.7900,387.16,288.19,0.00,0,387.16,98.97
ORD-000098,LINE-000177,2024-11-19,CUST-014886,NVA-FUR-0071,FRANCE,2024-11-20,2024-11-22,Standard,1,263.81,0.38,263.81,100.2478,163.56,200.98,0.00,0,163.56,-37.42
ORD-000099,LINE-000178,2024-12-17,CUST-014591,NVA-LGT-0052,FRANCE,2024-12-18,2024-12-22,Standard,2,75.75,0.05,151.50,7.5750,143.92,55.94,143.92,2,0.00,-55.94
ORD-000099,LINE-000179,2024-12-17,CUST-014591,NVA-DEC-0010,FRANCE,2024-12-18,2024-12-22,Standard,1,286.35,0.07,286.35,20.0445,266.31,21.82,0.00,0,266.31,244.49
ORD-000099,LINE-000180,2024-12-17,CUST-014591,NVA-DEC-0067,FRANCE,2024-12-18,2024-12-22,Standard,1,206.39,0.19,206.39,39.2141,167.18,14.06,0.00,0,167.18,153.12
ORD-000100,LINE-000181,2024-09-12,CUST-000048,NVA-FUR-0094,FRANCE,2024-09-13,2024-09-18,Express,1,485.98,0.07,485.98,34.0186,451.96,281.69,0.00,0,451.96,170.27
ORD-000101,LINE-000182,2024-06-04,CUST-012687,NVA-LGT-0045,SPAIN,2024-06-06,2024-06-11,Standard,5,213.74,0.05,1068.70,53.4350,1015.26,320.15,0.00,0,1015.26,695.11
ORD-000102,LINE-000183,2024-05-30,CUST-009635,NVA-SEA-0022,FRANCE,2024-05-31,2024-06-05,Standard,1,196.00,0.00,196.00,0.0000,196.00,13.95,0.00,0,196.00,182.05
ORD-000103,LINE-000184,2024-04-24,CUST-011142,NVA-DEC-0086,FRANCE,2024-04-26,2024-04-30,Standard,1,211.41,0.08,211.41,16.9128,194.50,13.81,0.00,0,194.50,180.69
ORD-000104,LINE-000185,2024-02-14,CUST-016070,NVA-TXT-0071,FRANCE,2024-02-15,2024-02-18,Standard,1,311.76,0.00,311.76,0.0000,311.76,41.95,0.00,0,311.76,269.81
ORD-000105,LINE-000186,2024-03-26,CUST-017602,NVA-LGT-0055,FRANCE,2024-03-28,2024-03-31,Standard,1,278.49,0.00,278.49,0.0000,278.49,86.16,0.00,0,278.49,192.33
ORD-000105,LINE-000187,2024-03-26,CUST-017602,NVA-DEC-0009,FRANCE,2024-03-28,2024-03-31,Standard,1,134.68,0.03,134.68,4.0404,130.64,12.35,0.00,0,130.64,118.29
ORD-000105,LINE-000188,2024-03-26,CUST-017602,NVA-DEC-0014,FRANCE,2024-03-28,2024-03-31,Standard,1,346.45,0.05,346.45,17.3225,329.13,18.51,0.00,0,329.13,310.62
ORD-000106,LINE-000189,2024-11-11,CUST-013435,NVA-TXT-0011,SPAIN,2024-11-12,2024-11-15,Standard,1,147.36,0.35,147.36,51.5760,95.78,24.31,0.00,0,95.78,71.47
ORD-000106,LINE-000190,2024-11-11,CUST-013435,NVA-TXT-0019,SPAIN,2024-11-12,2024-11-15,Standard,1,193.97,0.29,193.97,56.2513,137.72,26.65,0.00,0,137.72,111.07
ORD-000107,LINE-000191,2024-12-23,CUST-014743,NVA-DEC-0105,SPAIN,2024-12-24,2024-12-29,Standard,2,781.04,0.12,1562.08,187.4496,1374.63,63.64,0.00,0,1374.63,1310.99
ORD-000107,LINE-000192,2024-12-23,CUST-014743,NVA-TXT-0057,SPAIN,2024-12-24,2024-12-29,Standard,1,503.12,0.14,503.12,70.4368,432.68,53.55,0.00,0,432.68,379.13
ORD-000107,LINE-000193,2024-12-23,CUST-014743,NVA-DEC-0051,SPAIN,2024-12-24,2024-12-29,Standard,1,52.25,0.12,52.25,6.2700,45.98,5.16,0.00,0,45.98,40.82
ORD-000107,LINE-000194,2024-12-23,CUST-014743,NVA-DEC-0040,SPAIN,2024-12-24,2024-12-29,Standard,1,193.84,0.14,193.84,27.1376,166.70,14.45,0.00,0,166.70,152.25
ORD-000108,LINE-000195,2024-10-02,CUST-010464,NVA-DEC-0048,FRANCE,2024-10-02,2024-10-06,Standard,2,100.72,0.00,201.44,0.0000,201.44,18.54,0.00,0,201.44,182.90
ORD-000109,LINE-000196,2024-11-12,CUST-019185,NVA-DEC-0114,FRANCE,2024-11-12,2024-11-16,Standard,1,139.08,0.28,139.08,38.9424,100.14,13.64,0.00,0,100.14,86.50
ORD-000109,LINE-000197,2024-11-12,CUST-019185,NVA-TXT-0038,FRANCE,2024-11-12,2024-11-16,Standard,1,114.64,0.34,114.64,38.9776,75.66,20.48,0.00,0,75.66,55.18
ORD-000109,LINE-000198,2024-11-12,CUST-019185,NVA-DEC-0103,FRANCE,2024-11-12,2024-11-16,Standard,2,77.38,0.33,154.76,51.0708,103.69,14.14,103.69,2,0.00,-14.14
ORD-000110,LINE-000199,2024-01-16,CUST-017391,NVA-SEA-0028,PORTUGAL,2024-01-18,2024-01-23,Premium,3,221.92,0.28,665.76,186.4128,479.35,43.02,0.00,0,479.35,436.33
ORD-000110,LINE-000200,2024-01-16,CUST-017391,NVA-SEA-0001,PORTUGAL,2024-01-18,2024-01-23,Premium,1,299.15,0.11,299.15,32.9065,266.24,15.11,0.00,0,266.24,251.13
ORD-000111,LINE-000201,2024-04-27,CUST-013379,NVA-FUR-0089,FRANCE,2024-04-29,2024-05-02,Standard,1,491.66,0.00,491.66,0.0000,491.66,308.79,0.00,0,491.66,182.87
ORD-000112,LINE-000202,2024-12-30,CUST-004228,NVA-FUR-0012,FRANCE,2024-12-30,2025-01-04,Express,1,1037.94,0.09,1037.94,93.4146,944.53,418.62,0.00,0,944.53,525.91
ORD-000112,LINE-000203,2024-12-30,CUST-004228,NVA-FUR-0068,FRANCE,2024-12-30,2025-01-04,Express,1,360.86,0.06,360.86,21.6516,339.21,199.70,0.00,0,339.21,139.51
ORD-000112,LINE-000204,2024-12-30,CUST-004228,NVA-LGT-0032,FRANCE,2024-12-30,2025-01-04,Express,1,100.24,0.14,100.24,14.0336,86.21,35.30,0.00,0,86.21,50.91
ORD-000113,LINE-000205,2024-02-02,CUST-013385,NVA-DEC-0079,SPAIN,2024-02-03,2024-02-09,Express,1,150.46,0.00,150.46,0.0000,150.46,13.79,0.00,0,150.46,136.67
ORD-000113,LINE-000206,2024-02-02,CUST-013385,NVA-DEC-0123,SPAIN,2024-02-03,2024-02-09,Express,1,126.33,0.09,126.33,11.3697,114.96,12.53,0.00,0,114.96,102.43
ORD-000114,LINE-000207,2024-02-26,CUST-015311,NVA-TXT-0037,FRANCE,2024-02-27,2024-03-02,Express,1,302.54,0.00,302.54,0.0000,302.54,28.66,0.00,0,302.54,273.88
ORD-000115,LINE-000208,2024-08-20,CUST-005845,NVA-TXT-0063,SPAIN,2024-08-21,2024-08-26,Express,2,619.88,0.07,1239.76,86.7832,1152.98,124.80,0.00,0,1152.98,1028.18
ORD-000115,LINE-000209,2024-08-20,CUST-005845,NVA-TXT-0047,SPAIN,2024-08-21,2024-08-26,Express,1,215.79,0.03,215.79,6.4737,209.32,23.30,0.00,0,209.32,186.02
ORD-000116,LINE-000210,2024-04-03,CUST-014719,NVA-DEC-0055,SPAIN,2024-04-04,2024-04-08,Standard,1,166.58,0.00,166.58,0.0000,166.58,11.76,166.58,1,0.00,-11.76
ORD-000116,LINE-000211,2024-04-03,CUST-014719,NVA-DEC-0120,SPAIN,2024-04-04,2024-04-08,Standard,1,158.56,0.00,158.56,0.0000,158.56,10.92,0.00,0,158.56,147.64
ORD-000117,LINE-000212,2024-04-05,CUST-019742,NVA-FUR-0008,FRANCE,2024-04-07,2024-04-12,Standard,1,494.74,0.00,494.74,0.0000,494.74,301.13,0.00,0,494.74,193.61
ORD-000117,LINE-000213,2024-04-05,CUST-019742,NVA-TXT-0052,FRANCE,2024-04-07,2024-04-12,Standard,1,164.90,0.00,164.90,0.0000,164.90,22.83,0.00,0,164.90,142.07
ORD-000118,LINE-000214,2024-05-29,CUST-015427,NVA-FUR-0066,FRANCE,2024-05-29,2024-06-03,Standard,1,507.07,0.10,507.07,50.7070,456.36,313.09,0.00,0,456.36,143.27
ORD-000119,LINE-000215,2024-02-09,CUST-004715,NVA-TXT-0009,FRANCE,2024-02-10,2024-02-12,Express,1,124.38,0.00,124.38,0.0000,124.38,20.45,0.00,0,124.38,103.93
ORD-000120,LINE-000216,2024-01-31,CUST-002508,NVA-KDN-0021,FRANCE,2024-02-01,2024-02-05,Standard,2,181.78,0.25,363.56,90.8900,272.67,40.48,0.00,0,272.67,232.19
ORD-000120,LINE-000217,2024-01-31,CUST-002508,NVA-TXT-0092,FRANCE,2024-02-01,2024-02-05,Standard,3,232.77,0.30,698.31,209.4930,488.82,97.05,0.00,0,488.82,391.77
ORD-000121,LINE-000218,2024-01-18,CUST-002126,NVA-TXT-0055,FRANCE,2024-01-19,2024-01-23,Standard,1,159.80,0.23,159.80,36.7540,123.05,21.39,123.05,1,0.00,-21.39
ORD-000121,LINE-000219,2024-01-18,CUST-002126,NVA-DEC-0120,FRANCE,2024-01-19,2024-01-23,Standard,1,153.35,0.19,153.35,29.1365,124.21,10.92,0.00,0,124.21,113.29
ORD-000122,LINE-000220,2024-11-16,CUST-009896,NVA-DEC-0009,FRANCE,2024-11-17,2024-11-20,Standard,1,120.30,0.16,120.30,19.2480,101.05,12.35,0.00,0,101.05,88.70
ORD-000122,LINE-000221,2024-11-16,CUST-009896,NVA-DEC-0074,FRANCE,2024-11-17,2024-11-20,Standard,1,131.70,0.33,131.70,43.4610,88.24,11.40,0.00,0,88.24,76.84
ORD-000122,LINE-000222,2024-11-16,CUST-009896,NVA-TXT-0037,FRANCE,2024-11-17,2024-11-20,Standard,1,294.60,0.16,294.60,47.1360,247.46,28.66,0.00,0,247.46,218.80
ORD-000123,LINE-000223,2024-02-09,CUST-017557,NVA-LGT-0046,FRANCE,2024-02-10,2024-02-14,Standard,3,291.68,0.00,875.04,0.0000,875.04,244.38,0.00,0,875.04,630.66
ORD-000123,LINE-000224,2024-02-09,CUST-017557,NVA-LGT-0038,FRANCE,2024-02-10,2024-02-14,Standard,1,427.23,0.00,427.23,0.0000,427.23,96.83,0.00,0,427.23,330.40
ORD-000124,LINE-000225,2024-11-16,CUST-010183,NVA-KDN-0021,PORTUGAL,2024-11-17,2024-11-21,Standard,1,173.51,0.16,173.51,27.7616,145.75,20.24,0.00,0,145.75,125.51
ORD-000124,LINE-000226,2024-11-16,CUST-010183,NVA-KDN-0024,PORTUGAL,2024-11-17,2024-11-21,Standard,1,224.91,0.24,224.91,53.9784,170.93,24.34,0.00,0,170.93,146.59
ORD-000125,LINE-000227,2024-05-13,CUST-001042,NVA-DEC-0124,PORTUGAL,2024-05-14,2024-05-18,Standard,1,483.78,0.04,483.78,19.3512,464.43,27.96,0.00,0,464.43,436.47
ORD-000125,LINE-000228,2024-05-13,CUST-001042,NVA-DEC-0041,PORTUGAL,2024-05-14,2024-05-18,Standard,1,126.41,0.06,126.41,7.5846,118.83,11.76,0.00,0,118.83,107.07
ORD-000126,LINE-000229,2024-12-09,CUST-002676,NVA-LGT-0001,FRANCE,2024-12-10,2024-12-12,Standard,1,204.07,0.18,204.07,36.7326,167.34,52.41,0.00,0,167.34,114.93
ORD-000127,LINE-000230,2024-02-27,CUST-014509,NVA-SEA-0039,FRANCE,2024-02-27,2024-02-29,Standard,1,270.10,0.09,270.10,24.3090,245.79,14.59,0.00,0,245.79,231.20
ORD-000127,LINE-000231,2024-02-27,CUST-014509,NVA-SEA-0022,FRANCE,2024-02-27,2024-02-29,Standard,3,200.96,0.07,602.88,42.2016,560.68,41.85,0.00,0,560.68,518.83
ORD-000128,LINE-000232,2024-02-15,CUST-015633,NVA-FUR-0008,FRANCE,2024-02-15,2024-02-18,Express,1,497.41,0.09,497.41,44.7669,452.64,301.13,0.00,0,452.64,151.51
ORD-000128,LINE-000233,2024-02-15,CUST-015633,NVA-TXT-0009,FRANCE,2024-02-15,2024-02-18,Express,2,105.13,0.00,210.26,0.0000,210.26,40.90,0.00,0,210.26,169.36
ORD-000129,LINE-000234,2024-11-27,CUST-004280,NVA-FUR-0005,SPAIN,2024-11-28,2024-12-04,Standard,1,683.93,0.30,683.93,205.1790,478.75,362.03,0.00,0,478.75,116.72
ORD-000129,LINE-000235,2024-11-27,CUST-004280,NVA-DEC-0068,SPAIN,2024-11-28,2024-12-04,Standard,1,280.78,0.23,280.78,64.5794,216.20,21.41,0.00,0,216.20,194.79
ORD-000130,LINE-000236,2024-01-10,CUST-017239,NVA-FUR-0021,FRANCE,2024-01-10,2024-01-12,Standard,1,709.70,0.11,709.70,78.0670,631.63,294.11,0.00,0,631.63,337.52
ORD-000131,LINE-000237,2024-06-02,CUST-004862,NVA-FUR-0085,SPAIN,2024-06-04,2024-06-10,Standard,1,529.57,0.00,529.57,0.0000,529.57,334.67,0.00,0,529.57,194.90
ORD-000131,LINE-000238,2024-06-02,CUST-004862,NVA-LGT-0018,SPAIN,2024-06-04,2024-06-10,Standard,1,219.28,0.10,219.28,21.9280,197.35,60.83,0.00,0,197.35,136.52
ORD-000132,LINE-000239,2024-05-17,CUST-005216,NVA-LGT-0004,PORTUGAL,2024-05-19,2024-05-24,Standard,3,141.63,0.00,424.89,0.0000,424.89,108.48,0.00,0,424.89,316.41
ORD-000132,LINE-000240,2024-05-17,CUST-005216,NVA-LGT-0045,PORTUGAL,2024-05-19,2024-05-24,Standard,1,230.22,0.00,230.22,0.0000,230.22,64.03,0.00,0,230.22,166.19
ORD-000133,LINE-000241,2024-04-07,CUST-000050,NVA-FUR-0001,PORTUGAL,2024-04-08,2024-04-13,Standard,1,471.86,0.07,471.86,33.0302,438.83,267.60,0.00,0,438.83,171.23
ORD-000133,LINE-000242,2024-04-07,CUST-000050,NVA-FUR-0032,PORTUGAL,2024-04-08,2024-04-13,Standard,2,395.02,0.06,790.04,47.4024,742.64,455.08,0.00,0,742.64,287.56
ORD-000134,LINE-000243,2024-10-27,CUST-001087,NVA-FUR-0033,FRANCE,2024-10-29,2024-11-01,Standard,3,1024.39,0.00,3073.17,0.0000,3073.17,1308.84,0.00,0,3073.17,1764.33
ORD-000135,LINE-000244,2024-02-05,CUST-009344,NVA-FUR-0031,FRANCE,2024-02-06,2024-02-10,Standard,2,589.16,0.09,1178.32,106.0488,1072.27,711.52,0.00,0,1072.27,360.75
ORD-000135,LINE-000245,2024-02-05,CUST-009344,NVA-FUR-0070,FRANCE,2024-02-06,2024-02-10,Standard,1,317.68,0.10,317.68,31.7680,285.91,246.63,0.00,0,285.91,39.28
ORD-000136,LINE-000246,2024-12-07,CUST-001307,NVA-FUR-0030,FRANCE,2024-12-09,2024-12-11,Standard,1,499.75,0.10,499.75,49.9750,449.78,288.19,0.00,0,449.78,161.59
ORD-000137,LINE-000247,2024-07-03,CUST-007665,NVA-LGT-0032,FRANCE,2024-07-04,2024-07-07,Express,1,94.29,0.11,94.29,10.3719,83.92,35.30,0.00,0,83.92,48.62
ORD-000138,LINE-000248,2024-01-23,CUST-015676,NVA-FUR-0075,SPAIN,2024-01-24,2024-01-29,Standard,1,1861.17,0.30,1861.17,558.3510,1302.82,589.93,0.00,0,1302.82,712.89
ORD-000139,LINE-000249,2024-08-16,CUST-015584,NVA-FUR-0079,FRANCE,2024-08-17,2024-08-21,Standard,1,693.56,0.06,693.56,41.6136,651.95,310.65,0.00,0,651.95,341.30
ORD-000139,LINE-000250,2024-08-16,CUST-015584,NVA-DEC-0051,FRANCE,2024-08-17,2024-08-21,Standard,1,54.03,0.00,54.03,0.0000,54.03,5.16,0.00,0,54.03,48.87
ORD-000139,LINE-000251,2024-08-16,CUST-015584,NVA-LGT-0068,FRANCE,2024-08-17,2024-08-21,Standard,2,125.79,0.09,251.58,22.6422,228.94,93.84,0.00,0,228.94,135.10
ORD-000140,LINE-000252,2024-05-17,CUST-017031,NVA-FUR-0001,FRANCE,2024-05-18,2024-05-21,Standard,1,453.27,0.10,453.27,45.3270,407.94,267.60,0.00,0,407.94,140.34
ORD-000141,LINE-000253,2024-07-26,CUST-005762,NVA-DEC-0047,FRANCE,2024-07-27,2024-07-29,Express,1,106.54,0.00,106.54,0.0000,106.54,9.74,0.00,0,106.54,96.80
ORD-000142,LINE-000254,2024-07-29,CUST-013679,NVA-DEC-0051,FRANCE,2024-07-30,2024-08-04,Standard,2,54.61,0.08,109.22,8.7376,100.48,10.32,0.00,0,100.48,90.16
ORD-000143,LINE-000255,2024-05-13,CUST-017260,NVA-FUR-0010,FRANCE,2024-05-14,2024-05-17,Standard,4,684.18,0.00,2736.72,0.0000,2736.72,1822.08,0.00,0,2736.72,914.64
ORD-000144,LINE-000256,2024-01-08,CUST-009995,NVA-FUR-0058,PORTUGAL,2024-01-09,2024-01-13,Standard,1,1446.53,0.17,1446.53,245.9101,1200.62,650.00,0.00,0,1200.62,550.62
ORD-000144,LINE-000257,2024-01-08,CUST-009995,NVA-DEC-0114,PORTUGAL,2024-01-09,2024-01-13,Standard,1,137.03,0.19,137.03,26.0357,110.99,13.64,0.00,0,110.99,97.35
ORD-000145,LINE-000258,2024-07-01,CUST-009110,NVA-FUR-0042,FRANCE,2024-07-02,2024-07-06,Standard,3,1596.97,0.23,4790.91,1101.9093,3689.00,1577.64,0.00,0,3689.00,2111.36
ORD-000146,LINE-000259,2024-12-14,CUST-018622,NVA-SEA-0036,FRANCE,2024-12-15,2024-12-20,Express,1,231.81,0.19,231.81,44.0439,187.77,16.62,0.00,0,187.77,171.15
ORD-000147,LINE-000260,2024-01-27,CUST-001002,NVA-FUR-0009,FRANCE,2024-01-28,2024-02-01,Standard,1,598.11,0.20,598.11,119.6220,478.49,343.49,0.00,0,478.49,135.00
ORD-000148,LINE-000261,2024-12-06,CUST-007458,NVA-FUR-0058,FRANCE,2024-12-07,2024-12-09,Express,1,1528.49,0.13,1528.49,198.7037,1329.79,650.00,0.00,0,1329.79,679.79
ORD-000148,LINE-000262,2024-12-06,CUST-007458,NVA-TXT-0003,FRANCE,2024-12-07,2024-12-09,Express,1,418.26,0.06,418.26,25.0956,393.16,42.61,0.00,0,393.16,350.55
ORD-000148,LINE-000263,2024-12-06,CUST-007458,NVA-LGT-0031,FRANCE,2024-12-07,2024-12-09,Express,1,228.42,0.20,228.42,45.6840,182.74,58.69,0.00,0,182.74,124.05
ORD-000149,LINE-000264,2024-11-02,CUST-010300,NVA-DEC-0107,FRANCE,2024-11-03,2024-11-07,Standard,1,230.20,0.26,230.20,59.8520,170.35,17.94,0.00,0,170.35,152.41
