Marketing_ID,Date,Country,Channel,Campaign_ID,Campaign_Name,Spend,Impressions,Clicks
MKT-000246,2024-01-28,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,612.09,50802,1134
MKT-000247,2024-01-28,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,67.71,6577,266
MKT-000248,2024-01-28,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,127.37,2536,79
MKT-000249,2024-01-28,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,95.13,5773,95
MKT-000250,2024-01-28,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,136.13,15108,592
MKT-000251,2024-01-28,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,325.36,5219,197
MKT-000252,2024-01-28,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,253.49,14927,264
MKT-000253,2024-01-29,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,489.01,19124,1309
MKT-000254,2024-01-29,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1161.21,51092,1431
MKT-000255,2024-01-29,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,786.09,39713,765
MKT-000256,2024-01-29,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,74.74,3848,236
MKT-000257,2024-01-29,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,185.07,2515,112
MKT-000258,2024-01-29,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,122.43,5210,121
MKT-000259,2024-01-29,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,167.38,22935,1319
MKT-000260,2024-01-29,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,402.68,10959,441
MKT-000261,2024-01-29,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,247.75,14674,248
MKT-000262,2024-01-30,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,426.31,26859,1243
MKT-000263,2024-01-30,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1008.47,18951,856
MKT-000264,2024-01-30,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,729.46,49873,1002
MKT-000265,2024-01-30,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,61.49,3645,172
MKT-000266,2024-01-30,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,158.69,4748,160
MKT-000267,2024-01-30,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,118.94,9328,139
MKT-000268,2024-01-30,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,175.89,7062,387
MKT-000269,2024-01-30,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,308.04,8238,218
MKT-000270,2024-01-30,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,219.30,10692,169
MKT-000271,2024-01-31,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,453.36,68476,3200
MKT-000272,2024-01-31,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,1163.09,25638,1000
MKT-000273,2024-01-31,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,853.05,50978,1008
MKT-000274,2024-01-31,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,84.74,7646,410
MKT-000275,2024-01-31,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,175.09,3112,93
MKT-000276,2024-01-31,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,125.52,10129,182
MKT-000277,2024-01-31,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,131.86,7638,439
MKT-000278,2024-01-31,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,354.47,11018,295
MKT-000279,2024-01-31,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,246.65,12193,235
MKT-000280,2024-02-01,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,332.99,15620,910
MKT-000281,2024-02-01,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,693.83,15352,482
MKT-000282,2024-02-01,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,465.00,24349,551
MKT-000283,2024-02-01,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,51.40,2724,138
MKT-000284,2024-02-01,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,96.75,3180,101
MKT-000285,2024-02-01,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,69.58,3067,56
MKT-000286,2024-02-01,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,93.90,8628,625
MKT-000287,2024-02-01,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,271.45,3407,135
MKT-000288,2024-02-01,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,200.85,14035,266
MKT-000289,2024-02-02,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,287.47,32421,2082
MKT-000290,2024-02-02,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,809.01,29636,962
MKT-000291,2024-02-02,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,516.46,19333,501
MKT-000292,2024-02-02,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,38.86,3953,137
MKT-000293,2024-02-02,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,100.29,2719,91
MKT-000294,2024-02-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,96.22,4448,114
MKT-000295,2024-02-02,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,96.39,4721,256
MKT-000296,2024-02-02,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,233.87,3609,130
MKT-000297,2024-02-02,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,217.44,18156,338
MKT-000298,2024-02-03,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,310.71,14409,903
MKT-000299,2024-02-03,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,725.38,12287,503
MKT-000300,2024-02-03,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,516.15,34735,602
MKT-000301,2024-02-03,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,53.04,3139,176
MKT-000302,2024-02-03,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,131.69,1883,82
MKT-000303,2024-02-03,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,77.40,4034,69
MKT-000304,2024-02-03,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,78.84,4370,194
MKT-000305,2024-02-03,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,215.08,2304,92
MKT-000306,2024-02-03,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,144.28,8116,170
MKT-000307,2024-02-04,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,251.69,20641,1329
MKT-000308,2024-02-04,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,504.73,7764,375
MKT-000309,2024-02-04,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,507.19,49491,1059
MKT-000310,2024-02-04,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,36.11,1260,90
MKT-000311,2024-02-04,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,79.40,1119,37
MKT-000312,2024-02-04,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,56.04,6085,83
MKT-000313,2024-02-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,91.74,6919,287
MKT-000314,2024-02-04,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,195.49,4237,107
MKT-000315,2024-02-04,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,124.81,5881,115
MKT-000316,2024-02-05,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,288.89,31395,1699
MKT-000317,2024-02-05,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,613.17,10164,386
MKT-000318,2024-02-05,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,595.81,40724,772
MKT-000319,2024-02-05,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,55.89,2168,142
MKT-000320,2024-02-05,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,92.18,2099,50
MKT-000321,2024-02-05,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,76.65,2202,61
MKT-000322,2024-02-05,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,88.20,7055,296
MKT-000323,2024-02-05,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,216.61,3337,127
MKT-000324,2024-02-05,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,155.86,9836,184
MKT-000325,2024-02-06,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,291.00,13997,787
MKT-000326,2024-02-06,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,791.19,22587,687
MKT-000327,2024-02-06,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,453.96,35201,634
MKT-000328,2024-02-06,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,51.00,3485,175
MKT-000329,2024-02-06,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,101.86,2821,91
MKT-000330,2024-02-06,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,78.06,4462,59
MKT-000331,2024-02-06,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,94.50,6430,354
MKT-000332,2024-02-06,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,184.83,2284,84
MKT-000333,2024-02-06,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,194.92,10836,235
MKT-000334,2024-02-07,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,356.25,14693,910
MKT-000335,2024-02-07,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,923.06,20832,878
MKT-000336,2024-02-07,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,512.32,26732,721
MKT-000337,2024-02-07,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,45.99,3199,117
MKT-000338,2024-02-07,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,91.92,1381,46
MKT-000339,2024-02-07,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,93.37,5538,123
MKT-000340,2024-02-07,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,109.15,15798,548
MKT-000341,2024-02-07,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,199.46,2277,93
MKT-000342,2024-02-07,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,160.73,6745,141
MKT-000343,2024-02-08,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,328.07,53709,3562
MKT-000344,2024-02-08,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,769.17,19070,848
MKT-000345,2024-02-08,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,495.93,35275,608
MKT-000346,2024-02-08,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,38.75,1842,123
MKT-000347,2024-02-08,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,93.30,3503,101
MKT-000348,2024-02-08,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,83.13,3357,71
MKT-000349,2024-02-08,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,104.90,5529,353
MKT-000350,2024-02-08,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,268.64,3146,135
MKT-000351,2024-02-08,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,145.45,12086,168
MKT-000352,2024-02-09,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,324.10,24089,1239
MKT-000353,2024-02-09,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,689.62,12613,594
MKT-000354,2024-02-09,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,604.42,46523,1175
MKT-000355,2024-02-09,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,57.45,6440,307
MKT-000356,2024-02-09,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,128.46,2547,85
MKT-000357,2024-02-09,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,97.35,7586,137
MKT-000358,2024-02-09,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,98.93,6256,422
MKT-000359,2024-02-09,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,235.08,3993,114
MKT-000360,2024-02-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,189.91,11076,170
MKT-000361,2024-02-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,258.81,9630,618
MKT-000362,2024-02-10,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,500.50,6436,232
MKT-000363,2024-02-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,537.13,24666,509
MKT-000364,2024-02-10,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,41.07,3010,154
MKT-000365,2024-02-10,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,126.92,3508,110
MKT-000366,2024-02-10,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,76.82,4690,85
MKT-000367,2024-02-10,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,90.82,8592,432
MKT-000368,2024-02-10,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,255.41,3090,120
MKT-000369,2024-02-10,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,179.03,12918,260
MKT-000370,2024-02-11,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,250.36,20452,1377
MKT-000371,2024-02-11,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,614.50,8122,360
MKT-000372,2024-02-11,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,369.80,16992,380
MKT-000373,2024-02-11,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,46.16,3625,207
MKT-000374,2024-02-11,Portugal,GoogleAds,CAMP-PT-GGL-046,Home Decor Search PT,94.56,1468,54
MKT-000375,2024-02-11,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,69.54,4187,65
MKT-000376,2024-02-11,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,104.63,13527,688
MKT-000377,2024-02-11,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,204.47,3717,111
MKT-000378,2024-02-11,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,166.91,18235,237
MKT-000379,2024-02-12,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,277.39,29089,1824
MKT-000380,2024-02-12,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,718.82,24513,787
MKT-000381,2024-02-12,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,678.31,48640,787
MKT-000382,2024-02-12,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,39.39,2769,140
MKT-000383,2024-02-12,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,119.83,2089,93
MKT-000384,2024-02-12,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,97.16,5224,97
MKT-000385,2024-02-12,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,105.80,9058,483
MKT-000386,2024-02-12,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,201.87,4253,126
MKT-000387,2024-02-12,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,197.14,15113,242
MKT-000388,2024-02-13,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,324.24,29526,1278
MKT-000389,2024-02-13,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,714.05,17557,542
MKT-000390,2024-02-13,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,415.43,16187,349
MKT-000391,2024-02-13,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,51.25,4504,255
MKT-000392,2024-02-13,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,113.83,1710,60
MKT-000393,2024-02-13,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,92.52,6297,98
MKT-000394,2024-02-13,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,115.55,4854,262
MKT-000395,2024-02-13,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,204.54,2777,106
MKT-000396,2024-02-13,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,166.70,6278,151
MKT-000397,2024-02-14,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,261.40,19696,1247
MKT-000398,2024-02-14,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,723.56,22793,907
MKT-000399,2024-02-14,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,575.19,48740,1115
MKT-000400,2024-02-14,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,57.28,2024,145
MKT-000401,2024-02-14,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,103.12,3097,100
MKT-000402,2024-02-14,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,76.42,4613,113
MKT-000403,2024-02-14,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,111.82,5043,295
MKT-000404,2024-02-14,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,266.85,6092,173
MKT-000405,2024-02-14,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,189.71,14195,237
MKT-000406,2024-02-15,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,302.57,23058,1348
MKT-000407,2024-02-15,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,595.33,9218,366
MKT-000408,2024-02-15,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,597.36,44500,646
MKT-000409,2024-02-15,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,45.97,2770,180
MKT-000410,2024-02-15,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,99.76,2226,64
MKT-000411,2024-02-15,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,87.55,7230,127
MKT-000412,2024-02-15,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,129.13,5891,365
MKT-000413,2024-02-15,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,198.84,4447,116
MKT-000414,2024-02-15,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,212.69,13876,231
MKT-000415,2024-02-16,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,355.63,26769,1451
MKT-000416,2024-02-16,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,734.83,16760,438
MKT-000417,2024-02-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,493.25,19131,468
MKT-000418,2024-02-16,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,50.31,5200,283
MKT-000419,2024-02-16,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,103.65,7102,154
MKT-000420,2024-02-16,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,90.56,4814,92
MKT-000421,2024-02-16,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,98.55,9516,472
MKT-000422,2024-02-16,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,235.04,4186,131
MKT-000423,2024-02-16,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,142.92,5518,115
MKT-000424,2024-02-17,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,317.07,26739,1620
MKT-000425,2024-02-17,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,593.29,14065,684
MKT-000426,2024-02-17,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,502.87,27214,791
MKT-000427,2024-02-17,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,54.02,2812,156
MKT-000428,2024-02-17,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,119.62,2348,71
MKT-000429,2024-02-17,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,82.96,3696,70
MKT-000430,2024-02-17,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,108.32,5897,332
MKT-000431,2024-02-17,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,194.06,3929,132
MKT-000432,2024-02-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,159.57,11589,216
MKT-000433,2024-02-18,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,264.59,14919,887
MKT-000434,2024-02-18,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,490.88,5716,261
MKT-000435,2024-02-18,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,550.45,32296,563
MKT-000436,2024-02-18,Portugal,Email Marketing,CAMP-PT-EML-038,loyal customer offer pt,46.27,1845,127
MKT-000437,2024-02-18,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,94.24,1449,65
MKT-000438,2024-02-18,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,69.80,2481,55
MKT-000439,2024-02-18,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,82.53,6679,366
MKT-000440,2024-02-18,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,232.05,2649,117
MKT-000441,2024-02-18,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,176.45,20201,249
MKT-000442,2024-02-19,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,332.66,11628,834
MKT-000443,2024-02-19,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,875.39,19398,709
MKT-000444,2024-02-19,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,454.36,20205,451
MKT-000445,2024-02-19,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,51.17,2228,166
MKT-000446,2024-02-19,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,108.08,1937,66
MKT-000447,2024-02-19,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,97.37,3448,83
MKT-000448,2024-02-19,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,82.89,7742,411
MKT-000449,2024-02-19,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,201.89,4053,142
MKT-000450,2024-02-19,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,190.46,9485,191
MKT-000451,2024-02-20,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,241.49,14719,977
MKT-000452,2024-02-20,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,661.60,19365,782
MKT-000453,2024-02-20,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,564.40,18577,513
MKT-000454,2024-02-20,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,44.35,2008,121
MKT-000455,2024-02-20,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,109.08,3400,90
MKT-000456,2024-02-20,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,78.29,5193,86
MKT-000457,2024-02-20,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,98.51,7343,284
MKT-000458,2024-02-20,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,172.16,2181,91
MKT-000459,2024-02-20,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,174.25,8214,175
MKT-000460,2024-02-21,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,406.71,23977,1593
MKT-000461,2024-02-21,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,538.79,8154,291
MKT-000462,2024-02-21,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,648.23,48417,844
MKT-000463,2024-02-21,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,54.02,5637,324
MKT-000464,2024-02-21,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,109.40,1363,54
MKT-000465,2024-02-21,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,66.05,5263,66
MKT-000466,2024-02-21,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,102.34,4868,345
MKT-000467,2024-02-21,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,224.50,3318,144
MKT-000468,2024-02-21,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,162.54,10417,199
MKT-000469,2024-02-22,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,275.55,15048,968
MKT-000470,2024-02-22,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,709.24,12446,413
MKT-000471,2024-02-22,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,619.12,53078,945
MKT-000472,2024-02-22,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,38.13,2742,200
MKT-000473,2024-02-22,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,106.23,2610,81
MKT-000474,2024-02-22,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,78.02,6392,115
MKT-000475,2024-02-22,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,87.26,5035,254
MKT-000476,2024-02-22,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,218.91,2596,111
MKT-000477,2024-02-22,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,190.18,22864,397
MKT-000478,2024-02-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,308.40,24025,1789
MKT-000479,2024-02-23,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,658.36,17126,444
MKT-000480,2024-02-23,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,456.67,28059,586
MKT-000481,2024-02-23,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,63.79,6483,261
MKT-000482,2024-02-23,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,131.03,2115,68
MKT-000483,2024-02-23,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,87.98,3226,83
MKT-000484,2024-02-23,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,84.75,6310,465
MKT-000485,2024-02-23,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,213.90,2331,97
MKT-000486,2024-02-23,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,184.49,12131,219
MKT-000487,2024-02-24,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,337.23,21828,1153
MKT-000488,2024-02-24,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,698.91,8064,312
MKT-000489,2024-02-24,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,507.99,30186,693
MKT-000490,2024-02-24,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,48.01,2774,162
